country,nuts_1,cases,cases/100k pop.,deaths,deaths/100k pop.,tests,datetime
UK,Wales,906352,28595.3,0.0,0.0,0.0,2023-10-23T00:00:00
UK,North East,1057183,39435.9,0.0,0.0,0.0,2023-10-23T00:00:00
UK,East Midlands,1790988,36809.3,0.0,0.0,0.0,2023-10-23T00:00:00
UK,South West,2015696,35618.4,0.0,0.0,0.0,2023-10-23T00:00:00
UK,Yorkshire and The Humber,2022335,36594.4,0.0,0.0,0.0,2023-10-23T00:00:00
UK,West Midlands,2142972,35944.3,0.0,0.0,0.0,2023-10-23T00:00:00
UK,East of England,2303486,36743.1,0.0,0.0,0.0,2023-10-23T00:00:00
UK,North West,2864569,38881.4,0.0,0.0,0.0,2023-10-23T00:00:00
UK,London,3175858,35277.6,0.0,0.0,0.0,2023-10-23T00:00:00
UK,South East,3422555,37132.0,0.0,0.0,0.0,2023-10-23T00:00:00
