country,nuts_1,cases,cases/100k pop.,deaths,deaths/100k pop.,tests,datetime
UK,Northern Ireland,6987,369.0,0.0,0.0,0.0,2020-08-27T00:00:00
UK,South West,14622,260.0,2216.0,39.4,0.0,2020-08-27T00:00:00
UK,North East,16224,607.7,2510.0,94.0,0.0,2020-08-27T00:00:00
UK,Wales,17973,570.1,0.0,0.0,0.0,2020-08-27T00:00:00
UK,Scotland,20322,372.0,0.0,0.0,0.0,2020-08-27T00:00:00
UK,East Midlands,26234,542.5,3510.0,72.6,0.0,2020-08-27T00:00:00
UK,East of England,26598,426.5,4786.0,76.7,0.0,2020-08-27T00:00:00
UK,West Midlands,30320,511.0,5395.0,90.9,0.0,2020-08-27T00:00:00
UK,Yorkshire and The Humber,36023,654.6,4229.0,76.8,0.0,2020-08-27T00:00:00
UK,South East,37670,410.3,5938.0,64.7,0.0,2020-08-27T00:00:00
UK,London,39299,438.5,7036.0,78.5,0.0,2020-08-27T00:00:00
UK,North West,52927,721.0,7293.0,99.3,0.0,2020-08-27T00:00:00
