country,nuts_1,cases,cases/100k pop.,deaths,deaths/100k pop.,tests,datetime
UK,Wales,902792.0,28483.0,0.0,0.0,0.0,2023-08-01T00:00:00
UK,North East,1050538.0,39188.0,0.0,0.0,23196420.0,2023-08-01T00:00:00
UK,East Midlands,1779163.0,36566.3,0.0,0.0,45022475.0,2023-08-01T00:00:00
UK,South West,2001261.0,35363.3,0.0,0.0,61485516.0,2023-08-01T00:00:00
UK,Yorkshire and The Humber,2009856.0,36368.6,0.0,0.0,46750891.0,2023-08-01T00:00:00
UK,West Midlands,2129347.0,35715.7,0.0,0.0,54021009.0,2023-08-01T00:00:00
UK,East of England,2290916.0,36542.6,0.0,0.0,67343328.0,2023-08-01T00:00:00
UK,North West,2848066.0,38657.4,0.0,0.0,66265791.0,2023-08-01T00:00:00
UK,London,3162556.0,35129.8,0.0,0.0,77988330.0,2023-08-01T00:00:00
UK,South East,3402205.0,36911.2,0.0,0.0,101276161.0,2023-08-01T00:00:00
