country,nuts_1,cases,cases/100k pop.,deaths,deaths/100k pop.,tests,datetime
UK,Scotland,0.0,0.0,0.0,0.0,17754575.0,2023-08-04T00:00:00
UK,Wales,902884.0,28485.9,0.0,0.0,0.0,2023-08-04T00:00:00
UK,North East,1050638.0,39191.8,0.0,0.0,23197363.0,2023-08-04T00:00:00
UK,East Midlands,1779378.0,36570.7,0.0,0.0,45027721.0,2023-08-04T00:00:00
UK,South West,2001548.0,35368.4,0.0,0.0,61487636.0,2023-08-04T00:00:00
UK,Yorkshire and The Humber,2010068.0,36372.4,0.0,0.0,46810836.0,2023-08-04T00:00:00
UK,West Midlands,2129618.0,35720.3,0.0,0.0,54023590.0,2023-08-04T00:00:00
UK,East of England,2291131.0,36546.1,0.0,0.0,67345368.0,2023-08-04T00:00:00
UK,North West,2848399.0,38661.9,0.0,0.0,66268802.0,2023-08-04T00:00:00
UK,London,3162817.0,35132.7,0.0,0.0,77991767.0,2023-08-04T00:00:00
UK,South East,3402596.0,36915.5,0.0,0.0,101278922.0,2023-08-04T00:00:00
