country,nuts_1,cases,cases/100k pop.,deaths,deaths/100k pop.,tests,datetime
UK,Wales,880603,27782.9,0.0,0.0,0.0,2022-07-13T00:00:00
UK,North East,982441,36647.8,0.0,0.0,22307669.0,2022-07-13T00:00:00
UK,East Midlands,1652842,33970.1,0.0,0.0,43226156.0,2022-07-13T00:00:00
UK,South West,1840027,32514.2,0.0,0.0,59161322.0,2022-07-13T00:00:00
UK,Yorkshire and The Humber,1877599,33975.4,0.0,0.0,44634819.0,2022-07-13T00:00:00
UK,West Midlands,1985597,33304.6,0.0,0.0,51991987.0,2022-07-13T00:00:00
UK,Scotland,2052874,37557.2,0.0,0.0,17164551.0,2022-07-13T00:00:00
UK,East of England,2130679,33986.7,0.0,0.0,64987410.0,2022-07-13T00:00:00
UK,North West,2670483,36247.0,0.0,0.0,63401189.0,2022-07-13T00:00:00
UK,London,3006639,33397.9,0.0,0.0,75454735.0,2022-07-13T00:00:00
UK,South East,3158576,34268.0,0.0,0.0,97642932.0,2022-07-13T00:00:00
