country,nuts_1,cases,cases/100k pop.,deaths,deaths/100k pop.,tests,datetime
UK,Northern Ireland,10945,578.0,0.0,0.0,484875.0,2020-09-27T00:00:00
UK,South West,17922,318.6,2307.0,41.0,0.0,2020-09-27T00:00:00
UK,Wales,24031,762.2,0.0,0.0,807116.0,2020-09-27T00:00:00
UK,North East,26148,979.3,2657.0,99.5,0.0,2020-09-27T00:00:00
UK,Scotland,28558,522.7,0.0,0.0,1622642.0,2020-09-27T00:00:00
UK,East of England,31078,498.4,4978.0,79.8,0.0,2020-09-27T00:00:00
UK,East Midlands,33149,685.5,3658.0,75.6,0.0,2020-09-27T00:00:00
UK,West Midlands,43075,725.9,5628.0,94.8,0.0,2020-09-27T00:00:00
UK,South East,43305,471.7,6171.0,67.2,0.0,2020-09-27T00:00:00
UK,London,50244,560.6,7212.0,80.5,0.0,2020-09-27T00:00:00
UK,Yorkshire and The Humber,50654,920.5,4449.0,80.8,0.0,2020-09-27T00:00:00
UK,North West,87084,1186.2,7709.0,105.0,0.0,2020-09-27T00:00:00
