country,nuts_1,cases,cases/100k pop.,deaths,deaths/100k pop.,tests,datetime
UK,Northern Ireland,5516,291.3,0.0,0.0,0.0,2020-06-09T00:00:00
UK,South West,12394,220.3,1945.0,34.6,0.0,2020-06-09T00:00:00
UK,North East,14642,548.4,2201.0,82.4,0.0,2020-06-09T00:00:00
UK,Wales,15164,481.0,0.0,0.0,0.0,2020-06-09T00:00:00
UK,East Midlands,17827,368.6,2855.0,59.0,0.0,2020-06-09T00:00:00
UK,Scotland,17940,328.4,0.0,0.0,0.0,2020-06-09T00:00:00
UK,East of England,21995,352.7,4112.0,65.9,0.0,2020-06-09T00:00:00
UK,West Midlands,23841,401.8,4700.0,79.2,0.0,2020-06-09T00:00:00
UK,Yorkshire and The Humber,25268,459.2,3537.0,64.3,0.0,2020-06-09T00:00:00
UK,South East,32135,350.0,4970.0,54.1,0.0,2020-06-09T00:00:00
UK,London,32833,366.4,6546.0,73.0,0.0,2020-06-09T00:00:00
UK,North West,39374,536.3,6070.0,82.7,0.0,2020-06-09T00:00:00
