country,nuts_1,cases,cases/100k pop.,deaths,deaths/100k pop.,tests,datetime
UK,Wales,904100,28524.2,0.0,0.0,0.0,2023-09-03T00:00:00
UK,North East,1052348,39255.5,0.0,0.0,23207888.0,2023-09-03T00:00:00
UK,East Midlands,1782226,36629.2,0.0,0.0,45045750.0,2023-09-03T00:00:00
UK,South West,2005414,35436.7,0.0,0.0,61511849.0,2023-09-03T00:00:00
UK,Yorkshire and The Humber,2013302,36431.0,0.0,0.0,46869345.0,2023-09-03T00:00:00
UK,West Midlands,2132909,35775.5,0.0,0.0,54045318.0,2023-09-03T00:00:00
UK,Scotland,2184098,39957.9,0.0,0.0,17772289.0,2023-09-03T00:00:00
UK,East of England,2294484,36599.5,0.0,0.0,67364763.0,2023-09-03T00:00:00
UK,North West,2852748,38720.9,0.0,0.0,66298181.0,2023-09-03T00:00:00
UK,London,3166826,35177.2,0.0,0.0,78040640.0,2023-09-03T00:00:00
UK,South East,3408071,36974.9,0.0,0.0,101310559.0,2023-09-03T00:00:00
