country,nuts_1,cases,cases/100k pop.,deaths,deaths/100k pop.,tests,datetime
UK,Wales,889225,28054.9,0.0,0.0,0.0,2022-11-05T00:00:00
UK,North East,1019066,38014.0,0.0,0.0,22859145.0,2022-11-05T00:00:00
UK,East Midlands,1722197,35395.5,0.0,0.0,44337159.0,2022-11-05T00:00:00
UK,South West,1923457,33988.5,0.0,0.0,60648878.0,2022-11-05T00:00:00
UK,Yorkshire and The Humber,1948484,35258.1,0.0,0.0,45824034.0,2022-11-05T00:00:00
UK,West Midlands,2063528,34611.8,0.0,0.0,53458057.0,2022-11-05T00:00:00
UK,Scotland,2123345,38846.4,0.0,0.0,17512906.0,2022-11-05T00:00:00
UK,East of England,2217397,35369.9,0.0,0.0,66518823.0,2022-11-05T00:00:00
UK,North West,2765006,37530.0,0.0,0.0,65140675.0,2022-11-05T00:00:00
UK,London,3091831,34344.2,0.0,0.0,77169050.0,2022-11-05T00:00:00
UK,South East,3287400,35665.7,0.0,0.0,100096169.0,2022-11-05T00:00:00
