country,nuts_1,cases,cases/100k pop.,deaths,deaths/100k pop.,tests,datetime
UK,Scotland,0.0,0.0,0.0,0.0,17731727.0,2023-06-09T00:00:00
UK,Wales,902058.0,28459.8,0.0,0.0,0.0,2023-06-09T00:00:00
UK,North East,1049438.0,39147.0,0.0,0.0,23181760.0,2023-06-09T00:00:00
UK,East Midlands,1777151.0,36524.9,0.0,0.0,44993839.0,2023-06-09T00:00:00
UK,South West,1998415.0,35313.0,0.0,0.0,61453106.0,2023-06-09T00:00:00
UK,Yorkshire and The Humber,2007711.0,36329.8,0.0,0.0,46644692.0,2023-06-09T00:00:00
UK,West Midlands,2126958.0,35675.7,0.0,0.0,53989655.0,2023-06-09T00:00:00
UK,East of England,2288588.0,36505.5,0.0,0.0,67314434.0,2023-06-09T00:00:00
UK,North West,2845062.0,38616.6,0.0,0.0,66227579.0,2023-06-09T00:00:00
UK,London,3159738.0,35098.5,0.0,0.0,77914459.0,2023-06-09T00:00:00
UK,South East,3398433.0,36870.3,0.0,0.0,101230686.0,2023-06-09T00:00:00
