country,nuts_1,cases,cases/100k pop.,deaths,deaths/100k pop.,tests,datetime
UK,Northern Ireland,5443,287.4,0.0,0.0,0.0,2020-06-03T00:00:00
UK,South West,12186,216.7,1897.0,33.7,0.0,2020-06-03T00:00:00
UK,North East,14421,540.1,2135.0,80.0,0.0,2020-06-03T00:00:00
UK,Wales,14826,470.2,0.0,0.0,0.0,2020-06-03T00:00:00
UK,East Midlands,16947,350.4,2744.0,56.7,0.0,2020-06-03T00:00:00
UK,Scotland,17797,325.8,0.0,0.0,0.0,2020-06-03T00:00:00
UK,East of England,21427,343.6,4002.0,64.2,0.0,2020-06-03T00:00:00
UK,West Midlands,23237,391.6,4586.0,77.3,0.0,2020-06-03T00:00:00
UK,Yorkshire and The Humber,24303,441.6,3413.0,62.0,0.0,2020-06-03T00:00:00
UK,South East,31451,342.6,4828.0,52.6,0.0,2020-06-03T00:00:00
UK,London,32511,362.8,6479.0,72.3,0.0,2020-06-03T00:00:00
UK,North West,38281,521.5,5859.0,79.8,0.0,2020-06-03T00:00:00
