country,nuts_1,cases,cases/100k pop.,deaths,deaths/100k pop.,tests,datetime
UK,Northern Ireland,5843,308.6,0.0,0.0,0.0,2020-07-26T00:00:00
UK,South West,13207,234.8,2132.0,37.9,0.0,2020-07-26T00:00:00
UK,North East,15307,573.3,2407.0,90.2,0.0,2020-07-26T00:00:00
UK,Wales,17215,546.0,0.0,0.0,0.0,2020-07-26T00:00:00
UK,Scotland,18563,339.8,0.0,0.0,0.0,2020-07-26T00:00:00
UK,East Midlands,23221,480.2,3362.0,69.5,0.0,2020-07-26T00:00:00
UK,East of England,24697,396.0,4599.0,73.7,0.0,2020-07-26T00:00:00
UK,West Midlands,26904,453.4,5193.0,87.5,0.0,2020-07-26T00:00:00
UK,Yorkshire and The Humber,31651,575.2,4039.0,73.4,0.0,2020-07-26T00:00:00
UK,London,35230,393.1,6880.0,76.8,0.0,2020-07-26T00:00:00
UK,South East,35248,384.0,5656.0,61.6,0.0,2020-07-26T00:00:00
UK,North West,45627,621.5,6916.0,94.2,0.0,2020-07-26T00:00:00
