country,nuts_1,cases,cases/100k pop.,deaths,deaths/100k pop.,tests,datetime
UK,Wales,894687,28227.3,0.0,0.0,0.0,2023-01-04T00:00:00
UK,North East,1029394,38399.3,0.0,0.0,22977473.0,2023-01-04T00:00:00
UK,East Midlands,1744709,35858.2,0.0,0.0,44627826.0,2023-01-04T00:00:00
UK,South West,1958557,34608.7,0.0,0.0,60932919.0,2023-01-04T00:00:00
UK,Yorkshire and The Humber,1969447,35637.4,0.0,0.0,46135562.0,2023-01-04T00:00:00
UK,West Midlands,2089001,35039.0,0.0,0.0,53526296.0,2023-01-04T00:00:00
UK,Scotland,2144311,39230.0,0.0,0.0,0.0,2023-01-04T00:00:00
UK,East of England,2247051,35842.9,0.0,0.0,66822868.0,2023-01-04T00:00:00
UK,North West,2795876,37949.0,0.0,0.0,65685618.0,2023-01-04T00:00:00
UK,London,3120445,34662.0,0.0,0.0,77185722.0,2023-01-04T00:00:00
UK,South East,3333848,36169.6,0.0,0.0,100539757.0,2023-01-04T00:00:00
