country,nuts_1,cases,cases/100k pop.,deaths,deaths/100k pop.,tests,datetime
UK,Northern Ireland,354346,18694.0,0.0,0.0,6058521.0,2021-12-20T00:00:00
UK,North East,507906,18946.3,0.0,0.0,16179713.0,2021-12-20T00:00:00
UK,Wales,570224,17990.5,0.0,0.0,7358612.0,2021-12-20T00:00:00
UK,Scotland,822109,15040.4,0.0,0.0,13259652.0,2021-12-20T00:00:00
UK,South West,849839,15017.1,0.0,0.0,42213804.0,2021-12-20T00:00:00
UK,East Midlands,866809,17815.1,0.0,0.0,31453012.0,2021-12-20T00:00:00
UK,Yorkshire and The Humber,997005,18040.9,0.0,0.0,32705868.0,2021-12-20T00:00:00
UK,East of England,1035997,16525.3,0.0,0.0,46780415.0,2021-12-20T00:00:00
UK,West Midlands,1038070,17411.6,0.0,0.0,37924146.0,2021-12-20T00:00:00
UK,North West,1439724,19541.7,0.0,0.0,46690368.0,2021-12-20T00:00:00
UK,South East,1518213,16471.4,0.0,0.0,69269932.0,2021-12-20T00:00:00
UK,London,1603696,17813.9,0.0,0.0,55255293.0,2021-12-20T00:00:00
