country,nuts_1,cases,cases/100k pop.,deaths,deaths/100k pop.,tests,datetime
UK,Northern Ireland,117457.0,6202.6,0.0,0.0,1883720.0,2021-04-01T00:00:00
UK,North East,190611.0,7139.1,7832.0,293.3,0.0,2021-04-01T00:00:00
UK,Wales,209786.0,6653.8,0.0,0.0,3057979.0,2021-04-01T00:00:00
UK,South West,217964.0,3875.1,8626.0,153.4,0.0,2021-04-01T00:00:00
UK,Scotland,219535.0,4018.4,0.0,0.0,5237151.0,2021-04-01T00:00:00
UK,East Midlands,323177.0,6682.8,13015.0,269.1,0.0,2021-04-01T00:00:00
UK,Yorkshire and The Humber,382660.0,6953.7,14102.0,256.3,0.0,2021-04-01T00:00:00
UK,East of England,383733.0,6153.4,16862.0,270.4,0.0,2021-04-01T00:00:00
UK,West Midlands,424224.0,7149.0,17329.0,292.0,0.0,2021-04-01T00:00:00
UK,South East,533553.0,5812.0,22061.0,240.3,0.0,2021-04-01T00:00:00
UK,North West,599073.0,8160.4,23343.0,318.0,0.0,2021-04-01T00:00:00
UK,London,711570.0,7939.9,19334.0,215.7,0.0,2021-04-01T00:00:00
