country,nuts_1,cases,cases/100k pop.,deaths,deaths/100k pop.,tests,datetime
UK,Northern Ireland,112714,5952.2,0.0,0.0,1657182.0,2021-03-01T00:00:00
UK,North East,182961,6852.6,7393.0,276.9,0.0,2021-03-01T00:00:00
UK,Scotland,203420,3723.4,0.0,0.0,4586756.0,2021-03-01T00:00:00
UK,Wales,204362,6481.8,0.0,0.0,2726929.0,2021-03-01T00:00:00
UK,South West,211648,3762.8,8120.0,144.4,0.0,2021-03-01T00:00:00
UK,East Midlands,307981,6368.6,12124.0,250.7,0.0,2021-03-01T00:00:00
UK,Yorkshire and The Humber,357923,6504.2,13228.0,240.4,0.0,2021-03-01T00:00:00
UK,East of England,372906,5979.8,15880.0,254.6,0.0,2021-03-01T00:00:00
UK,West Midlands,408577,6885.3,16297.0,274.6,0.0,2021-03-01T00:00:00
UK,South East,520875,5673.9,20717.0,225.7,0.0,2021-03-01T00:00:00
UK,North West,578624,7881.9,22022.0,300.0,0.0,2021-03-01T00:00:00
UK,London,697954,7787.9,18446.0,205.8,0.0,2021-03-01T00:00:00
