country,nuts_1,cases,cases/100k pop.,deaths,deaths/100k pop.,tests,datetime
UK,Northern Ireland,112064.0,5917.8,0.0,0.0,1640048.0,2021-02-25T00:00:00
UK,North East,181675.0,6804.5,7310.0,273.8,0.0,2021-02-25T00:00:00
UK,Scotland,201487.0,3688.0,0.0,0.0,4524959.0,2021-02-25T00:00:00
UK,Wales,203570.0,6456.6,0.0,0.0,2691076.0,2021-02-25T00:00:00
UK,South West,210542.0,3743.2,8000.0,142.2,0.0,2021-02-25T00:00:00
UK,East Midlands,305526.0,6317.8,11949.0,247.1,0.0,2021-02-25T00:00:00
UK,Yorkshire and The Humber,354900.0,6449.2,13055.0,237.2,0.0,2021-02-25T00:00:00
UK,East of England,371153.0,5951.7,15673.0,251.3,0.0,2021-02-25T00:00:00
UK,West Midlands,405930.0,6840.7,16058.0,270.6,0.0,2021-02-25T00:00:00
UK,South East,518770.0,5651.0,20480.0,223.1,0.0,2021-02-25T00:00:00
UK,North West,575383.0,7837.7,21739.0,296.1,0.0,2021-02-25T00:00:00
UK,London,695784.0,7763.7,18260.0,203.7,0.0,2021-02-25T00:00:00
