country,nuts_2,cases,cases/100k pop.,deaths,tests,tests_positive,quarantine,datetime
PL,świętokrzyskie,2103,0.01,361,1099,5,883,2021-08-19T00:00:00
PL,zachodniopomorskie,130267,0.06,2935,1630,12,2088,2021-08-19T00:00:00
PL,dolnośląskie,7425,0.04,593,2440,15,5797,2021-08-19T00:00:00
PL,lubelskie,127383,0.06,4532,1848,14,2738,2021-08-19T00:00:00
PL,łódzkie,6313,0.05,513,2583,15,4520,2021-08-19T00:00:00
PL,śląskie,10377,0.03,1277,4151,20,5099,2021-08-19T00:00:00
PL,podkarpackie,126999,0.07,4465,2136,28,1869,2021-08-19T00:00:00
PL,pomorskie,192842,0.07,4492,2232,18,3554,2021-08-19T00:00:00
PL,małopolskie,6274,0.07,604,2883,32,3734,2021-08-19T00:00:00
PL,mazowieckie,397665,0.05,9457,5070,33,17232,2021-08-19T00:00:00
PL,lubuskie,74154,0.03,2053,850,3,1486,2021-08-19T00:00:00
PL,warmińsko-mazurskie,2196,0.04,215,1434,6,1173,2021-08-19T00:00:00
PL,kujawsko-pomorskie,181398,0.03,4791,1557,9,1764,2021-08-19T00:00:00
PL,podlaskie,70218,0.06,2153,1021,8,1271,2021-08-19T00:00:00
PL,opolskie,70107,0.08,2057,1077,8,1548,2021-08-19T00:00:00
PL,wielkopolskie,286213,0.03,7385,2461,9,5257,2021-08-19T00:00:00
