country,nuts_2,cases,cases/100k pop.,deaths,tests,tests_positive,quarantine,datetime
PL,lubuskie,74227,0.1,2055,603,10,1294,2021-09-05T00:00:00
PL,pomorskie,193162,0.05,4497,1692,13,3202,2021-09-05T00:00:00
PL,kujawsko-pomorskie,181563,0.08,4794,1134,20,1454,2021-09-05T00:00:00
PL,łódzkie,6588,0.07,519,1907,19,3867,2021-09-05T00:00:00
PL,dolnośląskie,7671,0.06,595,1579,19,4854,2021-09-05T00:00:00
PL,wielkopolskie,286484,0.05,7388,2055,19,4585,2021-09-05T00:00:00
PL,podlaskie,70428,0.15,2154,789,21,1223,2021-09-05T00:00:00
PL,zachodniopomorskie,130539,0.11,2941,1161,21,1867,2021-09-05T00:00:00
PL,lubelskie,127648,0.1,4539,1472,22,2543,2021-09-05T00:00:00
PL,podkarpackie,127310,0.12,4469,1960,28,1360,2021-09-05T00:00:00
PL,warmińsko-mazurskie,2313,0.02,221,783,3,842,2021-09-05T00:00:00
PL,śląskie,10775,0.07,1284,3157,35,4320,2021-09-05T00:00:00
PL,małopolskie,6806,0.13,608,3059,48,3160,2021-09-05T00:00:00
PL,mazowieckie,398317,0.1,9462,3602,57,16317,2021-09-05T00:00:00
PL,opolskie,70221,0.07,2058,804,10,1343,2021-09-05T00:00:00
PL,świętokrzyskie,2209,0.07,365,942,10,758,2021-09-05T00:00:00
