country,nuts_2,cases,cases/100k pop.,deaths,tests,tests_positive,quarantine,datetime
PL,świętokrzyskie,2255,0.1,369,1191,15,956,2021-09-11T00:00:00
PL,warmińsko-mazurskie,2413,0.11,221,1379,21,1353,2021-09-11T00:00:00
PL,kujawsko-pomorskie,181666,0.1,4798,2134,27,2262,2021-09-11T00:00:00
PL,podlaskie,70577,0.22,2156,1082,27,1866,2021-09-11T00:00:00
PL,pomorskie,193310,0.12,4498,2495,36,3909,2021-09-11T00:00:00
PL,łódzkie,6775,0.12,527,3079,38,5117,2021-09-11T00:00:00
PL,podkarpackie,127502,0.16,4472,2451,45,1977,2021-09-11T00:00:00
PL,zachodniopomorskie,130725,0.21,2942,1746,41,2852,2021-09-11T00:00:00
PL,lubuskie,74274,0.04,2058,842,4,1874,2021-09-11T00:00:00
PL,małopolskie,7024,0.12,613,3470,45,4076,2021-09-11T00:00:00
PL,śląskie,10950,0.1,1286,4693,48,5051,2021-09-11T00:00:00
PL,dolnośląskie,7878,0.15,596,2561,47,5709,2021-09-11T00:00:00
PL,wielkopolskie,286634,0.13,7389,2841,48,5707,2021-09-11T00:00:00
PL,opolskie,70271,0.05,2058,840,6,1655,2021-09-11T00:00:00
PL,mazowieckie,398661,0.11,9471,5606,70,20913,2021-09-11T00:00:00
PL,lubelskie,127971,0.32,4541,2292,84,3903,2021-09-11T00:00:00
