country,nuts_2,cases,deaths,datetime
PL,kujawsko-pomorskie,1033,51,2020-08-18T00:00:00
PL,podlaskie,1157,27,2020-08-18T00:00:00
PL,świętokrzyskie,1190,48,2020-08-18T00:00:00
PL,lubelskie,1287,24,2020-08-18T00:00:00
PL,opolskie,1456,59,2020-08-18T00:00:00
PL,pomorskie,1677,41,2020-08-18T00:00:00
PL,śląskie,18959,443,2020-08-18T00:00:00
PL,podkarpackie,1917,75,2020-08-18T00:00:00
PL,dolnośląskie,3721,160,2020-08-18T00:00:00
PL,łódzkie,4691,223,2020-08-18T00:00:00
PL,wielkopolskie,4815,215,2020-08-18T00:00:00
PL,małopolskie,5698,100,2020-08-18T00:00:00
PL,lubuskie,603,12,2020-08-18T00:00:00
PL,warmińsko-mazurskie,631,3,2020-08-18T00:00:00
PL,mazowieckie,8045,392,2020-08-18T00:00:00
PL,zachodniopomorskie,996,23,2020-08-18T00:00:00
