country,nuts_2,cases,cases/100k pop.,deaths,tests,tests_positive,quarantine,datetime
PL,lubuskie,74286,0.12,2058,623,14,1839,2021-09-12T00:00:00
PL,opolskie,70285,0.14,2058,683,15,1622,2021-09-12T00:00:00
PL,pomorskie,193327,0.07,4498,1712,20,3781,2021-09-12T00:00:00
PL,kujawsko-pomorskie,181684,0.09,4798,1126,23,2143,2021-09-12T00:00:00
PL,podlaskie,70599,0.19,2156,814,24,1820,2021-09-12T00:00:00
PL,zachodniopomorskie,130753,0.17,2942,1285,31,2855,2021-09-12T00:00:00
PL,śląskie,10979,0.06,1286,3122,37,4833,2021-09-12T00:00:00
PL,dolnośląskie,7908,0.1,596,1561,33,5612,2021-09-12T00:00:00
PL,podkarpackie,127535,0.16,4472,2128,37,1876,2021-09-12T00:00:00
PL,wielkopolskie,286673,0.11,7389,2010,41,5675,2021-09-12T00:00:00
PL,łódzkie,6820,0.18,527,2042,55,5223,2021-09-12T00:00:00
PL,lubelskie,128019,0.23,4541,1524,54,3919,2021-09-12T00:00:00
PL,warmińsko-mazurskie,2418,0.04,221,774,6,1288,2021-09-12T00:00:00
PL,małopolskie,7075,0.15,613,3162,56,3838,2021-09-12T00:00:00
PL,mazowieckie,398724,0.12,9471,4252,75,21634,2021-09-12T00:00:00
PL,świętokrzyskie,2264,0.07,369,938,10,994,2021-09-12T00:00:00
