country,nuts_2,cases,deaths,datetime
PL,podlaskie,1085,24,2020-08-12T00:00:00
PL,świętokrzyskie,1100,46,2020-08-12T00:00:00
PL,lubelskie,1177,22,2020-08-12T00:00:00
PL,pomorskie,1313,40,2020-08-12T00:00:00
PL,opolskie,1351,58,2020-08-12T00:00:00
PL,podkarpackie,1682,72,2020-08-12T00:00:00
PL,śląskie,18216,419,2020-08-12T00:00:00
PL,dolnośląskie,3559,159,2020-08-12T00:00:00
PL,łódzkie,4394,218,2020-08-12T00:00:00
PL,wielkopolskie,4534,210,2020-08-12T00:00:00
PL,małopolskie,4937,83,2020-08-12T00:00:00
PL,lubuskie,553,12,2020-08-12T00:00:00
PL,warmińsko-mazurskie,561,3,2020-08-12T00:00:00
PL,mazowieckie,7373,391,2020-08-12T00:00:00
PL,zachodniopomorskie,913,23,2020-08-12T00:00:00
PL,kujawsko-pomorskie,928,50,2020-08-12T00:00:00
