country,nuts_2,cases,cases/100k pop.,deaths,tests,tests_positive,quarantine,datetime
PL,łódzkie,47296,4.54,1632,5167,1283,22057,2021-03-23T00:00:00
PL,małopolskie,50441,3.55,1202,4144,1297,31288,2021-03-23T00:00:00
PL,dolnośląskie,55502,4.51,1258,5513,1811,28961,2021-03-23T00:00:00
PL,wielkopolskie,201445,4.06,4948,5379,1664,38744,2021-03-23T00:00:00
PL,śląskie,89590,4.49,2207,7071,2258,50647,2021-03-23T00:00:00
PL,mazowieckie,285934,5.72,6461,12027,3843,68504,2021-03-23T00:00:00
PL,opolskie,50420,3.22,1450,1666,358,8074,2021-03-23T00:00:00
PL,podlaskie,55891,3.02,1578,1506,385,8129,2021-03-23T00:00:00
PL,zachodniopomorskie,99289,2.37,2053,2273,473,13318,2021-03-23T00:00:00
PL,lubuskie,55441,4.24,1353,2429,481,11136,2021-03-23T00:00:00
PL,świętokrzyskie,17193,4.5,613,3219,837,9285,2021-03-23T00:00:00
PL,podkarpackie,96509,3.39,2884,3410,1015,22687,2021-03-23T00:00:00
PL,lubelskie,95522,3.5,3271,3420,812,13961,2021-03-23T00:00:00
PL,kujawsko-pomorskie,141517,4.17,3243,4299,1274,20845,2021-03-23T00:00:00
PL,pomorskie,149352,3.71,3149,3805,932,29240,2021-03-23T00:00:00
PL,warmińsko-mazurskie,52896,6.29,1229,3064,955,15581,2021-03-23T00:00:00
