country,nuts_2,cases,cases/100k pop.,deaths,tests,tests_positive,quarantine,datetime
PL,dolnośląskie,7297,0.0,590,2140,8,6695,2021-08-08T00:00:00
PL,opolskie,70054,0.01,2056,1168,2,1859,2021-08-08T00:00:00
PL,lubelskie,127246,0.05,4531,1612,10,3381,2021-08-08T00:00:00
PL,śląskie,10206,0.03,1273,3958,17,5695,2021-08-08T00:00:00
PL,mazowieckie,397389,0.03,9454,4208,18,20785,2021-08-08T00:00:00
PL,lubuskie,74114,0.02,2053,735,2,1771,2021-08-08T00:00:00
PL,świętokrzyskie,2050,0.02,360,1080,3,1205,2021-08-08T00:00:00
PL,małopolskie,6062,0.06,602,3705,22,4528,2021-08-08T00:00:00
PL,kujawsko-pomorskie,181320,0.02,4791,1435,4,2084,2021-08-08T00:00:00
PL,łódzkie,6216,0.02,513,2143,4,5545,2021-08-08T00:00:00
PL,podlaskie,70115,0.03,2150,714,4,1589,2021-08-08T00:00:00
PL,pomorskie,192713,0.02,4490,1907,6,3936,2021-08-08T00:00:00
PL,wielkopolskie,286080,0.01,7383,2215,5,6118,2021-08-08T00:00:00
PL,zachodniopomorskie,130182,0.04,2933,1547,7,2353,2021-08-08T00:00:00
PL,podkarpackie,126864,0.04,4463,2203,10,2261,2021-08-08T00:00:00
PL,warmińsko-mazurskie,2128,0.06,215,853,10,1258,2021-08-08T00:00:00
