country,nuts_2,cases,cases/100k pop.,deaths,tests,tests_positive,quarantine,datetime
PL,świętokrzyskie,2490,0.08,380,810,15,1143,2021-10-04T00:00:00
PL,lubelskie,131109,0.56,4585,1255,133,8537,2021-10-04T00:00:00
PL,mazowieckie,401709,0.27,9505,3244,171,22970,2021-10-04T00:00:00
PL,warmińsko-mazurskie,3045,0.13,228,577,27,1911,2021-10-04T00:00:00
PL,kujawsko-pomorskie,182285,0.11,4817,872,24,2144,2021-10-04T00:00:00
PL,łódzkie,7865,0.1,547,1302,27,5663,2021-10-04T00:00:00
PL,śląskie,11993,0.06,1302,2361,31,4526,2021-10-04T00:00:00
PL,podkarpackie,128687,0.14,4492,1371,37,2468,2021-10-04T00:00:00
PL,wielkopolskie,287544,0.09,7404,1157,35,5795,2021-10-04T00:00:00
PL,dolnośląskie,8912,0.11,603,1130,38,5561,2021-10-04T00:00:00
PL,pomorskie,194174,0.18,4509,1503,49,4654,2021-10-04T00:00:00
PL,zachodniopomorskie,131960,0.27,2956,924,58,3792,2021-10-04T00:00:00
PL,lubuskie,74550,0.05,2059,488,6,2141,2021-10-04T00:00:00
PL,małopolskie,8403,0.16,638,1996,56,4197,2021-10-04T00:00:00
PL,podlaskie,71721,0.5,2170,633,67,3913,2021-10-04T00:00:00
PL,opolskie,70548,0.08,2069,506,10,1581,2021-10-04T00:00:00
