country,nuts_2,cases,cases/100k pop.,deaths,tests,tests_positive,quarantine,datetime
PL,dolnośląskie,109754,3.52,2060,4544,1105,26897,2021-04-18T00:00:00
PL,małopolskie,101025,3.15,2252,5700,1177,25996,2021-04-18T00:00:00
PL,wielkopolskie,265343,3.97,6081,5830,1464,32924,2021-04-18T00:00:00
PL,mazowieckie,372679,3.34,8023,9575,2005,42943,2021-04-18T00:00:00
PL,śląskie,184010,4.21,3883,7685,2030,42055,2021-04-18T00:00:00
PL,podlaskie,66245,1.82,1875,1104,240,5506,2021-04-18T00:00:00
PL,warmińsko-mazurskie,68824,1.8,1618,1527,270,7120,2021-04-18T00:00:00
PL,świętokrzyskie,33501,2.43,1119,1741,328,9008,2021-04-18T00:00:00
PL,lubuskie,69818,3.05,1699,1807,326,7262,2021-04-18T00:00:00
PL,zachodniopomorskie,120345,2.04,2399,2303,388,10963,2021-04-18T00:00:00
PL,opolskie,63968,4.15,1758,2054,425,7122,2021-04-18T00:00:00
PL,podkarpackie,121357,1.97,3753,2819,460,13406,2021-04-18T00:00:00
PL,lubelskie,117408,2.27,3923,2808,511,12807,2021-04-18T00:00:00
PL,pomorskie,182605,2.51,3838,4096,639,15089,2021-04-18T00:00:00
PL,kujawsko-pomorskie,171623,3.01,4097,2846,652,13566,2021-04-18T00:00:00
PL,łódzkie,85357,3.52,2411,3759,960,19126,2021-04-18T00:00:00
