country,nuts_2,cases,cases/100k pop.,deaths,tests,tests_positive,quarantine,datetime
PL,lubelskie,125929,0.48,4383,2749,112,4937,2021-05-22T00:00:00
PL,łódzkie,4727,0.5,337,4430,155,7759,2021-05-22T00:00:00
PL,małopolskie,4421,0.38,394,4533,152,6498,2021-05-22T00:00:00
PL,śląskie,8020,0.34,904,5706,196,9300,2021-05-22T00:00:00
PL,dolnośląskie,5679,0.54,391,4124,173,8238,2021-05-22T00:00:00
PL,mazowieckie,394815,0.34,9186,8940,225,20459,2021-05-22T00:00:00
PL,wielkopolskie,284023,0.57,7144,4451,217,10059,2021-05-22T00:00:00
PL,lubuskie,73772,0.29,1999,1427,35,2082,2021-05-22T00:00:00
PL,podkarpackie,126229,0.16,4365,2865,43,2337,2021-05-22T00:00:00
PL,świętokrzyskie,1502,0.28,225,1455,46,2052,2021-05-22T00:00:00
PL,warmińsko-mazurskie,1568,0.25,130,1648,44,2186,2021-05-22T00:00:00
PL,podlaskie,69514,0.33,2094,1306,51,2053,2021-05-22T00:00:00
PL,opolskie,69419,0.5,2000,1236,53,2906,2021-05-22T00:00:00
PL,kujawsko-pomorskie,180477,0.33,4687,2616,78,3594,2021-05-22T00:00:00
PL,zachodniopomorskie,129188,0.43,2830,2578,86,4732,2021-05-22T00:00:00
PL,pomorskie,191732,0.35,4389,3448,95,5563,2021-05-22T00:00:00
