country,nuts_2,cases,deaths,datetime
PL,lubelskie,1001,21,2020-08-02T00:00:00
PL,opolskie,1204,57,2020-08-02T00:00:00
PL,podkarpackie,1352,60,2020-08-02T00:00:00
PL,śląskie,16572,395,2020-08-02T00:00:00
PL,dolnośląskie,3289,155,2020-08-02T00:00:00
PL,małopolskie,3768,70,2020-08-02T00:00:00
PL,warmińsko-mazurskie,384,2,2020-08-02T00:00:00
PL,wielkopolskie,3852,199,2020-08-02T00:00:00
PL,łódzkie,4035,207,2020-08-02T00:00:00
PL,lubuskie,419,10,2020-08-02T00:00:00
PL,mazowieckie,6554,377,2020-08-02T00:00:00
PL,zachodniopomorskie,746,23,2020-08-02T00:00:00
PL,kujawsko-pomorskie,810,50,2020-08-02T00:00:00
PL,pomorskie,943,39,2020-08-02T00:00:00
PL,świętokrzyskie,977,45,2020-08-02T00:00:00
PL,podlaskie,988,21,2020-08-02T00:00:00
