country,nuts_2,cases,deaths,datetime
PL,podlaskie,1139,25,2020-08-15T00:00:00
PL,świętokrzyskie,1156,47,2020-08-15T00:00:00
PL,lubelskie,1262,23,2020-08-15T00:00:00
PL,opolskie,1404,59,2020-08-15T00:00:00
PL,pomorskie,1489,40,2020-08-15T00:00:00
PL,podkarpackie,1803,75,2020-08-15T00:00:00
PL,śląskie,18690,434,2020-08-15T00:00:00
PL,dolnośląskie,3660,160,2020-08-15T00:00:00
PL,łódzkie,4529,223,2020-08-15T00:00:00
PL,wielkopolskie,4693,213,2020-08-15T00:00:00
PL,małopolskie,5407,90,2020-08-15T00:00:00
PL,lubuskie,573,12,2020-08-15T00:00:00
PL,warmińsko-mazurskie,602,3,2020-08-15T00:00:00
PL,mazowieckie,7760,391,2020-08-15T00:00:00
PL,zachodniopomorskie,948,23,2020-08-15T00:00:00
PL,kujawsko-pomorskie,975,51,2020-08-15T00:00:00
