country,nuts_2,cases,cases/100k pop.,deaths,tests,tests_positive,quarantine,datetime
PL,łódzkie,45322,4.53,1606,3802,1173,20432,2021-03-21T00:00:00
PL,kujawsko-pomorskie,139950,5.58,3189,3559,1193,19331,2021-03-21T00:00:00
PL,podkarpackie,95119,5.7,2862,3181,1283,21501,2021-03-21T00:00:00
PL,pomorskie,147250,5.17,3112,4019,1265,29592,2021-03-21T00:00:00
PL,dolnośląskie,52980,5.84,1234,4238,1763,27170,2021-03-21T00:00:00
PL,małopolskie,48023,5.02,1156,4595,1812,28793,2021-03-21T00:00:00
PL,wielkopolskie,198670,6.15,4915,5590,2217,34472,2021-03-21T00:00:00
PL,podlaskie,55369,2.98,1573,1062,366,8015,2021-03-21T00:00:00
PL,śląskie,85708,8.09,2152,8533,3749,45080,2021-03-21T00:00:00
PL,mazowieckie,279930,7.1,6391,11144,4052,67687,2021-03-21T00:00:00
PL,świętokrzyskie,16211,3.75,598,1658,496,8342,2021-03-21T00:00:00
PL,opolskie,49864,5.1,1439,1741,516,7151,2021-03-21T00:00:00
PL,warmińsko-mazurskie,51692,4.26,1205,1790,642,15899,2021-03-21T00:00:00
PL,lubelskie,94604,3.01,3241,2529,654,13195,2021-03-21T00:00:00
PL,zachodniopomorskie,98370,3.91,2048,2210,727,12612,2021-03-21T00:00:00
PL,lubuskie,54518,6.94,1349,1896,734,10673,2021-03-21T00:00:00
