country,nuts_2,cases,cases/100k pop.,deaths,tests,tests_positive,quarantine,datetime
PL,śląskie,51586,2.35,1697,5508,1200,24506,2021-03-09T00:00:00
PL,opolskie,45363,1.25,1378,1178,131,3570,2021-03-09T00:00:00
PL,mazowieckie,237739,3.26,5815,7923,1983,48812,2021-03-09T00:00:00
PL,lubuskie,47277,2.38,1215,1596,282,7458,2021-03-09T00:00:00
PL,świętokrzyskie,10464,1.95,473,1636,274,4612,2021-03-09T00:00:00
PL,zachodniopomorskie,90676,1.71,1926,2111,324,8667,2021-03-09T00:00:00
PL,podlaskie,50277,2.58,1439,1411,336,6867,2021-03-09T00:00:00
PL,podkarpackie,81849,2.22,2587,2820,593,14403,2021-03-09T00:00:00
PL,lubelskie,86988,2.43,3044,3138,566,9371,2021-03-09T00:00:00
PL,małopolskie,28766,1.71,931,3678,636,17080,2021-03-09T00:00:00
PL,pomorskie,129769,2.61,2901,3154,668,21923,2021-03-09T00:00:00
PL,łódzkie,32169,2.54,1403,4069,695,13170,2021-03-09T00:00:00
PL,wielkopolskie,176690,1.89,4620,3673,723,20666,2021-03-09T00:00:00
PL,dolnośląskie,34093,2.35,1023,3773,807,15358,2021-03-09T00:00:00
PL,kujawsko-pomorskie,125841,3.52,2930,3538,805,14046,2021-03-09T00:00:00
PL,warmińsko-mazurskie,40622,5.88,994,2638,876,14646,2021-03-09T00:00:00
