country,nuts_3,cases,cases/100k pop.,deaths,intensive_care,datetime
SE,Gotland,347,581.375854492188,6,7,2020-10-06T00:00:00
SE,Blekinge,795,498.1015625,17,9,2020-10-06T00:00:00
SE,Kalmar,940,382.976287841797,64,31,2020-10-06T00:00:00
SE,Västerbotten,1084,398.916595458984,31,34,2020-10-06T00:00:00
SE,Värmland,1327,469.877563476563,73,33,2020-10-06T00:00:00
SE,Jämtland Härjedalen,1365,1043.49816894531,64,22,2020-10-06T00:00:00
SE,Kronoberg,1782,884.503295898438,107,25,2020-10-06T00:00:00
SE,Norrbotten,1815,725.730041503906,88,61,2020-10-06T00:00:00
SE,Västernorrland,1952,795.607849121094,137,51,2020-10-06T00:00:00
SE,Sörmland,2558,859.716369628906,254,133,2020-10-06T00:00:00
SE,Dalarna,2644,918.163940429688,178,67,2020-10-06T00:00:00
SE,Halland,2728,817.138366699219,88,42,2020-10-06T00:00:00
SE,Örebro,3181,1043.61804199219,172,84,2020-10-06T00:00:00
SE,Västmanland,3235,1172.76000976563,183,57,2020-10-06T00:00:00
SE,Gävleborg,3452,1201.18872070313,170,76,2020-10-06T00:00:00
SE,Östergötland,4227,908.065612792969,278,108,2020-10-06T00:00:00
SE,Uppsala,4391,1144.34484863281,243,161,2020-10-06T00:00:00
SE,Jönköping,5504,1513.75549316406,183,97,2020-10-06T00:00:00
SE,Skåne,6247,453.395080566406,281,125,2020-10-06T00:00:00
SE,Västra Götaland,20647,1196.31652832031,867,463,2020-10-06T00:00:00
SE,Stockholm,26456,1112.96166992188,2408,936,2020-10-06T00:00:00
