country,nuts_3,cases,cases/100k pop.,deaths,intensive_care,datetime
SE,Gotland,3062,5130.18115234375,46,26,2021-03-31T00:00:00
SE,Jämtland Härjedalen,8664,6623.3466796875,118,50,2021-03-31T00:00:00
SE,Blekinge,9026,5655.17578125,120,41,2021-03-31T00:00:00
SE,Värmland,12517,4432.1455078125,185,85,2021-03-31T00:00:00
SE,Kalmar,15421,6282.84814453125,222,73,2021-03-31T00:00:00
SE,Kronoberg,15435,7661.228515625,297,96,2021-03-31T00:00:00
SE,Norrbotten,16564,6623.13623046875,238,148,2021-03-31T00:00:00
SE,Sörmland,17743,5963.23193359375,421,262,2021-03-31T00:00:00
SE,Västernorrland,17857,7278.26318359375,429,131,2021-03-31T00:00:00
SE,Västerbotten,18287,6729.693359375,168,121,2021-03-31T00:00:00
SE,Dalarna,18875,6554.59326171875,310,127,2021-03-31T00:00:00
SE,Västmanland,21125,7658.2861328125,332,96,2021-03-31T00:00:00
SE,Örebro,22472,7372.58251953125,301,164,2021-03-31T00:00:00
SE,Gävleborg,28169,9801.9365234375,525,191,2021-03-31T00:00:00
SE,Östergötland,28385,6097.81005859375,577,249,2021-03-31T00:00:00
SE,Uppsala,29524,7694.29248046875,501,288,2021-03-31T00:00:00
SE,Halland,32182,9639.7158203125,290,138,2021-03-31T00:00:00
SE,Jönköping,33681,9263.2265625,533,275,2021-03-31T00:00:00
SE,Skåne,124712,9051.3544921875,1643,519,2021-03-31T00:00:00
SE,Västra Götaland,145238,8415.2958984375,2213,1110,2021-03-31T00:00:00
SE,Stockholm,194252,8171.87109375,4029,1774,2021-03-31T00:00:00
