country,nuts_3,cases,cases/100k pop.,deaths,intensive_care,datetime
SE,Gotland,2902,4862.11181640625,46,26,2021-03-22T00:00:00
SE,Jämtland Härjedalen,8097,6189.8935546875,117,49,2021-03-22T00:00:00
SE,Blekinge,8545,5353.80859375,118,40,2021-03-22T00:00:00
SE,Värmland,11235,3978.2021484375,181,81,2021-03-22T00:00:00
SE,Kalmar,13584,5534.4150390625,218,72,2021-03-22T00:00:00
SE,Kronoberg,14892,7391.7080078125,296,94,2021-03-22T00:00:00
SE,Norrbotten,15622,6246.47607421875,234,139,2021-03-22T00:00:00
SE,Sörmland,15954,5361.96826171875,413,248,2021-03-22T00:00:00
SE,Västernorrland,16556,6747.99365234375,423,125,2021-03-22T00:00:00
SE,Dalarna,17234,5984.734375,308,110,2021-03-22T00:00:00
SE,Västerbotten,17395,6401.43359375,160,118,2021-03-22T00:00:00
SE,Västmanland,19918,7220.7216796875,332,94,2021-03-22T00:00:00
SE,Örebro,20608,6761.0439453125,297,151,2021-03-22T00:00:00
SE,Gävleborg,26237,9129.66015625,513,184,2021-03-22T00:00:00
SE,Östergötland,26492,5691.14599609375,571,240,2021-03-22T00:00:00
SE,Uppsala,27396,7139.71142578125,492,272,2021-03-22T00:00:00
SE,Halland,29182,8741.103515625,285,130,2021-03-22T00:00:00
SE,Jönköping,31096,8552.2783203125,531,267,2021-03-22T00:00:00
SE,Skåne,119715,8688.681640625,1627,510,2021-03-22T00:00:00
SE,Västra Götaland,135201,7833.73828125,2166,1065,2021-03-22T00:00:00
SE,Stockholm,180474,7592.2529296875,3987,1718,2021-03-22T00:00:00
