country,nuts_3,cases,cases/100k pop.,deaths,intensive_care,datetime
SE,Gotland,11852,19740.0810546875,80,46,2022-10-05T00:00:00
SE,Blekinge,30687,19282.1726074219,181,85,2022-10-05T00:00:00
SE,Jämtland Härjedalen,34179,26069.2817382813,192,95,2022-10-05T00:00:00
SE,Norrbotten,50505,20227.1726074219,452,265,2022-10-05T00:00:00
SE,Kronoberg,51186,25324.6748046875,407,162,2022-10-05T00:00:00
SE,Västernorrland,55844,22821.0717773438,663,217,2022-10-05T00:00:00
SE,Västerbotten,59698,21868.8032226563,377,194,2022-10-05T00:00:00
SE,Kalmar,62371,25359.4311523438,372,136,2022-10-05T00:00:00
SE,Sörmland,67514,22569.3459472656,645,444,2022-10-05T00:00:00
SE,Värmland,68788,24320.2937011719,402,190,2022-10-05T00:00:00
SE,Dalarna,74648,25944.7880859375,526,257,2022-10-05T00:00:00
SE,Gävleborg,74699,25984.3295898438,740,324,2022-10-05T00:00:00
SE,Västmanland,78138,28218.3881835938,527,156,2022-10-05T00:00:00
SE,Jönköping,89258,24472.4794921875,730,412,2022-10-05T00:00:00
SE,Uppsala,93334,24088.3046875,715,462,2022-10-05T00:00:00
SE,Örebro,98027,32084.6616210938,516,273,2022-10-05T00:00:00
SE,Östergötland,98335,21060.66796875,871,439,2022-10-05T00:00:00
SE,Halland,108326,32201.7561035156,496,228,2022-10-05T00:00:00
SE,Skåne,345683,24923.5258789063,2567,812,2022-10-05T00:00:00
SE,Västra Götaland,443048,25565.5493164063,3290,1656,2022-10-05T00:00:00
SE,Stockholm,605033,25325.7802734375,5525,2635,2022-10-05T00:00:00
