country,nuts_3,cases,cases/100k pop.,deaths,intensive_care,datetime
SE,Gotland,12351,20570.0322265625,100,47,2023-02-15T00:00:00
SE,Blekinge,32325,20311.9987792969,212,97,2023-02-15T00:00:00
SE,Jämtland Härjedalen,35361,26970.5063476563,225,101,2023-02-15T00:00:00
SE,Norrbotten,52041,20842.5222167969,552,278,2023-02-15T00:00:00
SE,Kronoberg,53958,26695.1669921875,443,172,2023-02-15T00:00:00
SE,Västernorrland,58738,24004.4506835938,789,234,2023-02-15T00:00:00
SE,Västerbotten,62489,22890.4301757813,461,209,2023-02-15T00:00:00
SE,Kalmar,65628,26683.3608398438,450,143,2023-02-15T00:00:00
SE,Sörmland,71761,23987.8459472656,794,451,2023-02-15T00:00:00
SE,Värmland,72957,25794.0378417969,509,212,2023-02-15T00:00:00
SE,Gävleborg,75969,26426.0659179688,834,357,2023-02-15T00:00:00
SE,Dalarna,81003,28153.8701171875,660,274,2023-02-15T00:00:00
SE,Västmanland,81085,29281.7456054688,635,167,2023-02-15T00:00:00
SE,Jönköping,92498,25360.1259765625,853,439,2023-02-15T00:00:00
SE,Uppsala,97666,25203.666015625,820,485,2023-02-15T00:00:00
SE,Östergötland,101767,21795.322265625,1020,469,2023-02-15T00:00:00
SE,Örebro,104277,34129.5307617188,624,289,2023-02-15T00:00:00
SE,Halland,113042,33602.2092285156,643,249,2023-02-15T00:00:00
SE,Skåne,357244,25755.6508789063,2983,853,2023-02-15T00:00:00
SE,Västra Götaland,455453,26280.7661132813,3816,1771,2023-02-15T00:00:00
SE,Stockholm,619546,25932.5126953125,6211,2742,2023-02-15T00:00:00
