country,nuts_3,cases,cases/100k pop.,deaths,intensive_care,datetime
SE,Gotland,186,311.630859375,6,6,2020-07-14T00:00:00
SE,Blekinge,473,296.354766845703,14,8,2020-07-14T00:00:00
SE,Kalmar,733,298.640014648438,58,30,2020-07-14T00:00:00
SE,Västerbotten,760,279.683227539063,31,32,2020-07-14T00:00:00
SE,Värmland,1003,355.152374267578,72,31,2020-07-14T00:00:00
SE,Jämtland Härjedalen,1091,834.034118652344,54,18,2020-07-14T00:00:00
SE,Kronoberg,1093,542.515197753906,101,23,2020-07-14T00:00:00
SE,Norrbotten,1494,597.377746582031,70,53,2020-07-14T00:00:00
SE,Västernorrland,1614,657.843811035156,119,52,2020-07-14T00:00:00
SE,Halland,1652,494.835968017578,76,37,2020-07-14T00:00:00
SE,Dalarna,1877,651.813049316406,160,65,2020-07-14T00:00:00
SE,Sörmland,2316,778.382751464844,247,132,2020-07-14T00:00:00
SE,Örebro,2491,817.243835449219,168,81,2020-07-14T00:00:00
SE,Västmanland,2519,913.194030761719,175,53,2020-07-14T00:00:00
SE,Gävleborg,2981,1037.29528808594,144,70,2020-07-14T00:00:00
SE,Skåne,3301,239.580154418945,256,111,2020-07-14T00:00:00
SE,Östergötland,3418,734.272094726563,224,107,2020-07-14T00:00:00
SE,Uppsala,3452,899.630737304688,238,155,2020-07-14T00:00:00
SE,Jönköping,4482,1232.67663574219,177,92,2020-07-14T00:00:00
SE,Västra Götaland,16894,978.862365722656,789,430,2020-07-14T00:00:00
SE,Stockholm,22171,932.698547363281,2366,898,2020-07-14T00:00:00
