country,nuts_3,cases,cases/100k pop.,deaths,intensive_care,datetime
SE,Gotland,10884,18130.07421875,57,35,2022-02-10T00:00:00
SE,Blekinge,28119,17667.6472167969,145,76,2022-02-10T00:00:00
SE,Jämtland Härjedalen,31153,23762.0883789063,145,89,2022-02-10T00:00:00
SE,Norrbotten,45941,18398.7497558594,317,242,2022-02-10T00:00:00
SE,Kronoberg,46821,23166.5927734375,348,141,2022-02-10T00:00:00
SE,Västernorrland,50332,20567.1723632813,492,195,2022-02-10T00:00:00
SE,Västerbotten,50979,18677.2758789063,219,167,2022-02-10T00:00:00
SE,Kalmar,56419,22940.0170898438,273,121,2022-02-10T00:00:00
SE,Sörmland,59844,20007.5646972656,520,427,2022-02-10T00:00:00
SE,Värmland,59968,21202.4187011719,250,153,2022-02-10T00:00:00
SE,Dalarna,65072,22616.0419921875,398,216,2022-02-10T00:00:00
SE,Gävleborg,70162,24406.2534179688,600,285,2022-02-10T00:00:00
SE,Västmanland,71784,25925.6909179688,403,148,2022-02-10T00:00:00
SE,Jönköping,83440,22878.5498046875,606,388,2022-02-10T00:00:00
SE,Uppsala,85679,22117.3671875,603,451,2022-02-10T00:00:00
SE,Örebro,86260,28234.7456054688,391,249,2022-02-10T00:00:00
SE,Östergötland,90651,19415.8271484375,708,404,2022-02-10T00:00:00
SE,Halland,100532,29887.2658691406,372,200,2022-02-10T00:00:00
SE,Skåne,328039,23653.5668945313,2023,758,2022-02-10T00:00:00
SE,Västra Götaland,420941,24290.9614257813,2740,1561,2022-02-10T00:00:00
SE,Stockholm,554310,23205.2431640625,4891,2464,2022-02-10T00:00:00
