country,nuts_3,cases,cases/100k pop.,deaths,intensive_care,datetime
SE,Gotland,106,177.596084594727,6,5,2020-06-12T00:00:00
SE,Blekinge,343,214.904205322266,7,4,2020-06-12T00:00:00
SE,Kalmar,457,186.191665649414,41,27,2020-06-12T00:00:00
SE,Västerbotten,563,207.186386108398,30,31,2020-06-12T00:00:00
SE,Norrbotten,570,227.915222167969,56,42,2020-06-12T00:00:00
SE,Värmland,723,256.007141113281,49,27,2020-06-12T00:00:00
SE,Jämtland Härjedalen,862,658.971008300781,39,16,2020-06-12T00:00:00
SE,Västernorrland,971,395.765991210938,95,42,2020-06-12T00:00:00
SE,Kronoberg,975,483.945434570313,84,18,2020-06-12T00:00:00
SE,Halland,1020,305.528259277344,60,33,2020-06-12T00:00:00
SE,Dalarna,1372,476.445129394531,151,62,2020-06-12T00:00:00
SE,Västmanland,1683,610.125244140625,152,49,2020-06-12T00:00:00
SE,Sörmland,1688,567.318664550781,233,128,2020-06-12T00:00:00
SE,Gävleborg,1696,590.1552734375,118,62,2020-06-12T00:00:00
SE,Örebro,2077,681.419250488281,143,76,2020-06-12T00:00:00
SE,Jönköping,2137,587.735412597656,152,80,2020-06-12T00:00:00
SE,Skåne,2198,159.526565551758,205,104,2020-06-12T00:00:00
SE,Uppsala,2400,625.467468261719,192,137,2020-06-12T00:00:00
SE,Östergötland,2418,519.447021484375,209,103,2020-06-12T00:00:00
SE,Västra Götaland,9752,565.044738769531,647,373,2020-06-12T00:00:00
SE,Stockholm,15673,659.338073730469,2185,841,2020-06-12T00:00:00
