country,nuts_3,cases,cases/100k pop.,deaths,intensive_care,datetime
SE,Gotland,10863,18095.146484375,57,35,2022-02-09T00:00:00
SE,Blekinge,27994,17589.0583496094,145,76,2022-02-09T00:00:00
SE,Jämtland Härjedalen,30997,23643.1450195313,145,89,2022-02-09T00:00:00
SE,Norrbotten,45591,18258.5329589844,312,242,2022-02-09T00:00:00
SE,Kronoberg,46697,23105.2861328125,348,141,2022-02-09T00:00:00
SE,Västernorrland,50129,20484.1635742188,492,195,2022-02-09T00:00:00
SE,Västerbotten,50589,18534.5190429688,218,167,2022-02-09T00:00:00
SE,Kalmar,55955,22751.4057617188,273,120,2022-02-09T00:00:00
SE,Sörmland,59561,19913.0432128906,520,426,2022-02-09T00:00:00
SE,Värmland,59594,21070.2097167969,249,152,2022-02-09T00:00:00
SE,Dalarna,64880,22549.3017578125,392,216,2022-02-09T00:00:00
SE,Gävleborg,69907,24317.5581054688,600,285,2022-02-09T00:00:00
SE,Västmanland,71532,25834.7631835938,403,148,2022-02-09T00:00:00
SE,Jönköping,83252,22827.0439453125,599,388,2022-02-09T00:00:00
SE,Uppsala,85457,22060.208984375,597,450,2022-02-09T00:00:00
SE,Örebro,85818,28090.1323242188,388,248,2022-02-09T00:00:00
SE,Östergötland,90172,19313.29296875,690,403,2022-02-09T00:00:00
SE,Halland,100143,29771.7482910156,369,200,2022-02-09T00:00:00
SE,Skåne,327374,23605.7016601563,2022,757,2022-02-09T00:00:00
SE,Västra Götaland,419391,24201.5961914063,2715,1558,2022-02-09T00:00:00
SE,Stockholm,553709,23180.1181640625,4861,2462,2022-02-09T00:00:00
