country,nuts_3,cases,cases/100k pop.,deaths,intensive_care,datetime
SE,Gotland,230,385.350006103516,6,6,2020-07-28T00:00:00
SE,Blekinge,483,302.620208740234,14,8,2020-07-28T00:00:00
SE,Kalmar,765,311.677520751953,62,31,2020-07-28T00:00:00
SE,Västerbotten,895,329.363800048828,31,33,2020-07-28T00:00:00
SE,Värmland,1023,362.234161376953,73,32,2020-07-28T00:00:00
SE,Jämtland Härjedalen,1125,860.026000976563,59,18,2020-07-28T00:00:00
SE,Kronoberg,1138,564.851196289063,103,23,2020-07-28T00:00:00
SE,Norrbotten,1576,630.165588378906,82,53,2020-07-28T00:00:00
SE,Halland,1720,515.204528808594,78,37,2020-07-28T00:00:00
SE,Västernorrland,1744,710.829956054688,128,52,2020-07-28T00:00:00
SE,Dalarna,1945,675.426940917969,171,66,2020-07-28T00:00:00
SE,Sörmland,2387,802.245056152344,254,133,2020-07-28T00:00:00
SE,Örebro,2481,813.963012695313,171,82,2020-07-28T00:00:00
SE,Västmanland,2607,945.096008300781,178,55,2020-07-28T00:00:00
SE,Gävleborg,3120,1085.66296386719,160,71,2020-07-28T00:00:00
SE,Östergötland,3494,750.598815917969,239,107,2020-07-28T00:00:00
SE,Uppsala,3535,921.261474609375,239,156,2020-07-28T00:00:00
SE,Skåne,3598,261.135833740234,263,112,2020-07-28T00:00:00
SE,Jönköping,4646,1277.78125,179,92,2020-07-28T00:00:00
SE,Västra Götaland,17859,1034.77587890625,828,435,2020-07-28T00:00:00
SE,Stockholm,23123,972.747680664063,2384,904,2020-07-28T00:00:00
