country,nuts_3,cases,cases/100k pop.,deaths,intensive_care,datetime
SE,Gotland,62,103.876953125,3,4,2020-05-08T00:00:00
SE,Blekinge,80,50.1234283447266,2,3,2020-05-08T00:00:00
SE,Kalmar,213,86.7807998657227,16,22,2020-05-08T00:00:00
SE,Värmland,253,89.5847930908203,17,20,2020-05-08T00:00:00
SE,Norrbotten,293,117.15641784668,37,32,2020-05-08T00:00:00
SE,Västernorrland,326,132.873031616211,48,26,2020-05-08T00:00:00
SE,Västerbotten,350,128.801483154297,17,24,2020-05-08T00:00:00
SE,Jämtland Härjedalen,414,316.489562988281,14,10,2020-05-08T00:00:00
SE,Kronoberg,439,217.899520874023,33,9,2020-05-08T00:00:00
SE,Halland,453,135.690490722656,41,26,2020-05-08T00:00:00
SE,Gävleborg,728,253.321365356445,76,39,2020-05-08T00:00:00
SE,Västmanland,881,319.382263183594,99,40,2020-05-08T00:00:00
SE,Dalarna,934,324.343841552734,107,47,2020-05-08T00:00:00
SE,Jönköping,935,257.151428222656,93,54,2020-05-08T00:00:00
SE,Skåne,1004,72.8683624267578,99,68,2020-05-08T00:00:00
SE,Uppsala,1220,317.945953369141,120,94,2020-05-08T00:00:00
SE,Örebro,1242,407.4736328125,81,63,2020-05-08T00:00:00
SE,Sörmland,1381,464.139282226563,184,106,2020-05-08T00:00:00
SE,Östergötland,1576,338.564331054688,136,82,2020-05-08T00:00:00
SE,Västra Götaland,3254,188.541381835938,292,244,2020-05-08T00:00:00
SE,Stockholm,9227,388.165161132813,1660,659,2020-05-08T00:00:00
