country,nuts_3,cases,cases/100k pop.,deaths,intensive_care,datetime
SE,Gotland,347,581.375854492188,6,7,2020-10-05T00:00:00
SE,Blekinge,782,489.956512451172,17,9,2020-10-05T00:00:00
SE,Kalmar,937,381.754028320313,64,31,2020-10-05T00:00:00
SE,Västerbotten,1083,398.548583984375,31,34,2020-10-05T00:00:00
SE,Värmland,1325,469.169372558594,73,33,2020-10-05T00:00:00
SE,Jämtland Härjedalen,1333,1019.03521728516,64,21,2020-10-05T00:00:00
SE,Kronoberg,1780,883.510620117188,107,25,2020-10-05T00:00:00
SE,Norrbotten,1806,722.13134765625,88,61,2020-10-05T00:00:00
SE,Västernorrland,1949,794.385070800781,136,51,2020-10-05T00:00:00
SE,Sörmland,2548,856.35546875,254,133,2020-10-05T00:00:00
SE,Dalarna,2637,915.733093261719,177,67,2020-10-05T00:00:00
SE,Halland,2688,805.156860351563,87,42,2020-10-05T00:00:00
SE,Örebro,3139,1029.83874511719,172,84,2020-10-05T00:00:00
SE,Västmanland,3210,1163.69702148438,183,56,2020-10-05T00:00:00
SE,Gävleborg,3450,1200.49267578125,169,76,2020-10-05T00:00:00
SE,Östergötland,4221,906.776672363281,278,108,2020-10-05T00:00:00
SE,Uppsala,4313,1124.01721191406,243,160,2020-10-05T00:00:00
SE,Jönköping,5478,1506.60485839844,183,97,2020-10-05T00:00:00
SE,Skåne,6217,451.217742919922,280,125,2020-10-05T00:00:00
SE,Västra Götaland,20596,1193.36157226563,866,463,2020-10-05T00:00:00
SE,Stockholm,26306,1106.6513671875,2405,936,2020-10-05T00:00:00
