country,nuts_3,cases,cases/100k pop.,deaths,intensive_care,datetime
SE,Gotland,11216,18682.2666015625,60,37,2022-03-02T00:00:00
SE,Blekinge,28979,18208.3376464844,153,80,2022-03-02T00:00:00
SE,Jämtland Härjedalen,32062,24455.1606445313,147,89,2022-03-02T00:00:00
SE,Norrbotten,47395,18981.2497558594,350,247,2022-03-02T00:00:00
SE,Kronoberg,48130,23813.7705078125,366,146,2022-03-02T00:00:00
SE,Västernorrland,51849,21187.4858398438,546,199,2022-03-02T00:00:00
SE,Västerbotten,54298,19892.1723632813,254,175,2022-03-02T00:00:00
SE,Kalmar,58561,23810.7124023438,290,126,2022-03-02T00:00:00
SE,Sörmland,61762,20648.1779785156,553,430,2022-03-02T00:00:00
SE,Värmland,62934,22250.9011230469,278,158,2022-03-02T00:00:00
SE,Dalarna,67371,23415.2060546875,423,221,2022-03-02T00:00:00
SE,Gävleborg,72151,25098.0756835938,622,293,2022-03-02T00:00:00
SE,Västmanland,74074,26751.9858398438,440,151,2022-03-02T00:00:00
SE,Jönköping,84942,23290.0458984375,636,392,2022-03-02T00:00:00
SE,Uppsala,87536,22595.490234375,631,452,2022-03-02T00:00:00
SE,Örebro,89931,29435.8198242188,410,252,2022-03-02T00:00:00
SE,Östergötland,92933,19904.3125,751,412,2022-03-02T00:00:00
SE,Halland,102761,30549.1857910156,399,209,2022-03-02T00:00:00
SE,Skåne,333487,24045.6958007813,2172,770,2022-03-02T00:00:00
SE,Västra Götaland,428609,24733.0629882813,2867,1570,2022-03-02T00:00:00
SE,Stockholm,562955,23566.6591796875,5077,2486,2022-03-02T00:00:00
