country,nuts_3,cases,cases/100k pop.,deaths,intensive_care,datetime
SE,Gotland,319,534.463684082031,6,7,2020-09-07T00:00:00
SE,Blekinge,612,383.444244384766,17,9,2020-09-07T00:00:00
SE,Västerbotten,871,320.531707763672,31,34,2020-09-07T00:00:00
SE,Kalmar,895,364.642333984375,63,31,2020-09-07T00:00:00
SE,Värmland,1207,427.386749267578,73,33,2020-09-07T00:00:00
SE,Jämtland Härjedalen,1211,925.770202636719,64,20,2020-09-07T00:00:00
SE,Kronoberg,1445,717.23193359375,109,24,2020-09-07T00:00:00
SE,Norrbotten,1669,667.351745605469,88,60,2020-09-07T00:00:00
SE,Västernorrland,1860,758.109924316406,135,51,2020-09-07T00:00:00
SE,Dalarna,2206,766.062683105469,174,67,2020-09-07T00:00:00
SE,Halland,2248,673.3603515625,82,39,2020-09-07T00:00:00
SE,Sörmland,2431,817.033020019531,253,133,2020-09-07T00:00:00
SE,Örebro,2750,902.216186523438,171,83,2020-09-07T00:00:00
SE,Västmanland,2777,1006.72479248047,183,55,2020-09-07T00:00:00
SE,Gävleborg,3229,1123.59155273438,163,72,2020-09-07T00:00:00
SE,Uppsala,3813,993.71142578125,242,158,2020-09-07T00:00:00
SE,Östergötland,3860,829.224792480469,275,108,2020-09-07T00:00:00
SE,Skåne,4992,362.309631347656,275,119,2020-09-07T00:00:00
SE,Jönköping,5031,1383.66711425781,181,95,2020-09-07T00:00:00
SE,Västra Götaland,19052,1103.90002441406,855,450,2020-09-07T00:00:00
SE,Stockholm,23229,977.206909179688,2398,927,2020-09-07T00:00:00
