country,nuts_3,cases,cases/100k pop.,deaths,intensive_care,datetime
SE,Gotland,331,554.568908691406,6,7,2020-09-30T00:00:00
SE,Blekinge,728,456.123199462891,17,9,2020-09-30T00:00:00
SE,Kalmar,931,379.309509277344,64,31,2020-09-30T00:00:00
SE,Västerbotten,1043,383.828430175781,31,34,2020-09-30T00:00:00
SE,Värmland,1288,456.068054199219,73,33,2020-09-30T00:00:00
SE,Jämtland Härjedalen,1292,987.692077636719,64,20,2020-09-30T00:00:00
SE,Kronoberg,1730,858.69287109375,122,25,2020-09-30T00:00:00
SE,Norrbotten,1755,701.738952636719,88,60,2020-09-30T00:00:00
SE,Västernorrland,1925,784.60302734375,136,51,2020-09-30T00:00:00
SE,Sörmland,2527,849.297546386719,254,133,2020-09-30T00:00:00
SE,Dalarna,2556,887.604797363281,177,67,2020-09-30T00:00:00
SE,Halland,2606,780.594787597656,87,41,2020-09-30T00:00:00
SE,Örebro,3014,988.828918457031,172,84,2020-09-30T00:00:00
SE,Västmanland,3138,1137.59533691406,183,56,2020-09-30T00:00:00
SE,Gävleborg,3396,1181.70239257813,168,76,2020-09-30T00:00:00
SE,Uppsala,4108,1070.591796875,243,159,2020-09-30T00:00:00
SE,Östergötland,4117,884.434875488281,278,108,2020-09-30T00:00:00
SE,Jönköping,5393,1483.22741699219,183,96,2020-09-30T00:00:00
SE,Skåne,5950,431.839416503906,279,123,2020-09-30T00:00:00
SE,Västra Götaland,20328,1177.83325195313,863,459,2020-09-30T00:00:00
SE,Stockholm,25459,1071.01940917969,2405,933,2020-09-30T00:00:00
