country,nuts_3,cases,cases/100k pop.,deaths,intensive_care,datetime
SE,Gotland,510,854.471740722656,7,7,2020-11-03T00:00:00
SE,Blekinge,1081,677.292846679688,18,10,2020-11-03T00:00:00
SE,Kalmar,1330,541.870727539063,64,31,2020-11-03T00:00:00
SE,Västerbotten,1563,575.190612792969,33,34,2020-11-03T00:00:00
SE,Jämtland Härjedalen,1700,1299.59484863281,64,23,2020-11-03T00:00:00
SE,Värmland,1830,647.98486328125,76,36,2020-11-03T00:00:00
SE,Västernorrland,2215,902.802978515625,138,51,2020-11-03T00:00:00
SE,Norrbotten,2437,974.4375,88,68,2020-11-03T00:00:00
SE,Kronoberg,2767,1373.41223144531,125,29,2020-11-03T00:00:00
SE,Sörmland,3369,1132.28479003906,256,137,2020-11-03T00:00:00
SE,Dalarna,3645,1265.7744140625,186,71,2020-11-03T00:00:00
SE,Halland,3877,1161.30688476563,89,47,2020-11-03T00:00:00
SE,Gävleborg,4063,1413.79760742188,171,77,2020-11-03T00:00:00
SE,Västmanland,4286,1553.77111816406,185,61,2020-11-03T00:00:00
SE,Örebro,5593,1834.94360351563,175,87,2020-11-03T00:00:00
SE,Östergötland,6407,1376.38427734375,253,115,2020-11-03T00:00:00
SE,Uppsala,6463,1684.33178710938,257,172,2020-11-03T00:00:00
SE,Jönköping,7284,2003.30578613281,187,108,2020-11-03T00:00:00
SE,Skåne,11624,843.647277832031,297,133,2020-11-03T00:00:00
SE,Västra Götaland,26721,1548.25280761719,881,491,2020-11-03T00:00:00
SE,Stockholm,38965,1639.1953125,2447,975,2020-11-03T00:00:00
