country,nuts_3,cases,cases/100k pop.,deaths,intensive_care,datetime
SE,Gotland,11784,19626.9814453125,78,46,2022-09-14T00:00:00
SE,Blekinge,30536,19187.2380371094,180,85,2022-09-14T00:00:00
SE,Jämtland Härjedalen,34062,25980.0747070313,192,95,2022-09-14T00:00:00
SE,Norrbotten,50253,20126.2175292969,443,261,2022-09-14T00:00:00
SE,Kronoberg,50864,25165.4755859375,406,160,2022-09-14T00:00:00
SE,Västernorrland,55464,22665.6870117188,660,215,2022-09-14T00:00:00
SE,Västerbotten,59106,21652.1059570313,365,192,2022-09-14T00:00:00
SE,Kalmar,61758,25110.2534179688,372,135,2022-09-14T00:00:00
SE,Sörmland,66950,22380.9709472656,638,436,2022-09-14T00:00:00
SE,Värmland,68217,24118.4460449219,385,186,2022-09-14T00:00:00
SE,Dalarna,73975,25710.8447265625,521,254,2022-09-14T00:00:00
SE,Gävleborg,74513,25919.6342773438,736,319,2022-09-14T00:00:00
SE,Västmanland,77845,28112.6655273438,522,153,2022-09-14T00:00:00
SE,Jönköping,88719,24324.8115234375,722,411,2022-09-14T00:00:00
SE,Uppsala,92786,23947.208984375,709,461,2022-09-14T00:00:00
SE,Örebro,97147,31796.7436523438,514,273,2022-09-14T00:00:00
SE,Östergötland,97604,20904.189453125,860,436,2022-09-14T00:00:00
SE,Halland,107880,32069.3127441406,492,228,2022-09-14T00:00:00
SE,Skåne,344598,24845.4301757813,2528,811,2022-09-14T00:00:00
SE,Västra Götaland,441717,25488.8110351563,3274,1650,2022-09-14T00:00:00
SE,Stockholm,592743,24811.9814453125,5503,2617,2022-09-14T00:00:00
