country,nuts_3,cases,cases/100k pop.,deaths,intensive_care,datetime
SE,Gotland,11165,18597.4423828125,60,37,2022-02-28T00:00:00
SE,Blekinge,28890,18152.3825683594,149,80,2022-02-28T00:00:00
SE,Jämtland Härjedalen,31934,24357.5668945313,147,89,2022-02-28T00:00:00
SE,Norrbotten,47236,18917.5505371094,343,247,2022-02-28T00:00:00
SE,Kronoberg,47937,23718.3505859375,363,146,2022-02-28T00:00:00
SE,Västernorrland,51587,21080.3510742188,493,198,2022-02-28T00:00:00
SE,Västerbotten,53812,19714.2758789063,246,174,2022-02-28T00:00:00
SE,Kalmar,58307,23707.4643554688,290,126,2022-02-28T00:00:00
SE,Sörmland,61567,20583.0471191406,548,430,2022-02-28T00:00:00
SE,Värmland,62689,22164.2937011719,274,157,2022-02-28T00:00:00
SE,Dalarna,67063,23308.1416015625,412,221,2022-02-28T00:00:00
SE,Gävleborg,71871,25000.6850585938,621,293,2022-02-28T00:00:00
SE,Västmanland,73840,26667.5522460938,440,151,2022-02-28T00:00:00
SE,Jönköping,84794,23249.4990234375,632,392,2022-02-28T00:00:00
SE,Uppsala,87375,22554.037109375,628,452,2022-02-28T00:00:00
SE,Örebro,89557,29313.4545898438,407,251,2022-02-28T00:00:00
SE,Östergötland,92687,19851.654296875,741,412,2022-02-28T00:00:00
SE,Halland,102561,30489.7932128906,396,209,2022-02-28T00:00:00
SE,Skåne,332991,24009.9965820313,2159,770,2022-02-28T00:00:00
SE,Västra Götaland,427997,24697.7778320313,2847,1570,2022-02-28T00:00:00
SE,Stockholm,562322,23540.1943359375,5046,2486,2022-02-28T00:00:00
