country,nuts_3,cases,cases/100k pop.,deaths,intensive_care,datetime
SE,Gotland,318,532.788269042969,6,7,2020-08-30T00:00:00
SE,Blekinge,609,381.564605712891,16,9,2020-08-30T00:00:00
SE,Västerbotten,866,318.691680908203,31,34,2020-08-30T00:00:00
SE,Kalmar,885,360.568115234375,63,31,2020-08-30T00:00:00
SE,Värmland,1179,417.472229003906,73,33,2020-08-30T00:00:00
SE,Jämtland Härjedalen,1188,908.187438964844,64,20,2020-08-30T00:00:00
SE,Kronoberg,1407,698.370483398438,108,24,2020-08-30T00:00:00
SE,Norrbotten,1664,665.352478027344,88,60,2020-08-30T00:00:00
SE,Västernorrland,1853,755.2568359375,133,51,2020-08-30T00:00:00
SE,Halland,2137,640.111694335938,81,38,2020-08-30T00:00:00
SE,Dalarna,2149,746.268676757813,174,67,2020-08-30T00:00:00
SE,Sörmland,2429,816.36083984375,253,133,2020-08-30T00:00:00
SE,Örebro,2659,872.361022949219,171,83,2020-08-30T00:00:00
SE,Västmanland,2737,992.223876953125,183,55,2020-08-30T00:00:00
SE,Gävleborg,3199,1113.15258789063,163,71,2020-08-30T00:00:00
SE,Uppsala,3776,984.06884765625,242,156,2020-08-30T00:00:00
SE,Östergötland,3794,815.046325683594,263,108,2020-08-30T00:00:00
SE,Skåne,4734,343.584503173828,269,119,2020-08-30T00:00:00
SE,Jönköping,4949,1361.11486816406,181,95,2020-08-30T00:00:00
SE,Västra Götaland,18815,1090.16784667969,852,449,2020-08-30T00:00:00
SE,Stockholm,23032,968.91943359375,2394,926,2020-08-30T00:00:00
