country,nuts_3,cases,cases/100k pop.,deaths,intensive_care,datetime
SE,Gotland,88,147.438262939453,6,5,2020-06-05T00:00:00
SE,Blekinge,264,165.407318115234,5,4,2020-06-05T00:00:00
SE,Kalmar,390,158.894424438477,39,26,2020-06-05T00:00:00
SE,Norrbotten,481,192.328460693359,48,37,2020-06-05T00:00:00
SE,Västerbotten,518,190.626190185547,28,28,2020-06-05T00:00:00
SE,Värmland,599,212.099960327148,37,24,2020-06-05T00:00:00
SE,Jämtland Härjedalen,774,591.697875976563,33,15,2020-06-05T00:00:00
SE,Västernorrland,835,340.334289550781,88,40,2020-06-05T00:00:00
SE,Halland,870,260.597625732422,56,30,2020-06-05T00:00:00
SE,Kronoberg,897,445.229797363281,76,17,2020-06-05T00:00:00
SE,Dalarna,1277,443.455139160156,147,60,2020-06-05T00:00:00
SE,Västmanland,1434,519.857177734375,148,44,2020-06-05T00:00:00
SE,Gävleborg,1435,499.335388183594,111,56,2020-06-05T00:00:00
SE,Sörmland,1655,556.227722167969,228,125,2020-06-05T00:00:00
SE,Jönköping,1681,462.322509765625,144,76,2020-06-05T00:00:00
SE,Örebro,1896,622.037048339844,139,73,2020-06-05T00:00:00
SE,Skåne,1928,139.930480957031,192,95,2020-06-05T00:00:00
SE,Uppsala,2136,556.666076660156,184,132,2020-06-05T00:00:00
SE,Östergötland,2197,471.970703125,194,100,2020-06-05T00:00:00
SE,Västra Götaland,7218,418.22119140625,600,347,2020-06-05T00:00:00
SE,Stockholm,14366,604.354675292969,2136,818,2020-06-05T00:00:00
