country,nuts_3,cases,cases/100k pop.,deaths,intensive_care,datetime
SE,Gotland,739,1238.14624023438,7,7,2020-11-10T00:00:00
SE,Blekinge,1247,781.298950195313,19,10,2020-11-10T00:00:00
SE,Kalmar,1745,710.95068359375,64,33,2020-11-10T00:00:00
SE,Jämtland Härjedalen,1869,1428.78979492188,64,23,2020-11-10T00:00:00
SE,Värmland,2183,772.978698730469,76,36,2020-11-10T00:00:00
SE,Västerbotten,2273,836.4736328125,32,34,2020-11-10T00:00:00
SE,Västernorrland,2699,1100.07458496094,138,52,2020-11-10T00:00:00
SE,Norrbotten,3040,1215.5478515625,89,70,2020-11-10T00:00:00
SE,Kronoberg,3482,1728.30554199219,131,32,2020-11-10T00:00:00
SE,Sörmland,3991,1341.33227539063,259,144,2020-11-10T00:00:00
SE,Dalarna,4264,1480.73034667969,186,72,2020-11-10T00:00:00
SE,Gävleborg,4522,1573.51538085938,172,78,2020-11-10T00:00:00
SE,Halland,4561,1366.19055175781,92,48,2020-11-10T00:00:00
SE,Västmanland,5174,1875.69104003906,186,61,2020-11-10T00:00:00
SE,Örebro,6824,2238.80834960938,177,89,2020-11-10T00:00:00
SE,Östergötland,7591,1630.73718261719,256,119,2020-11-10T00:00:00
SE,Uppsala,7633,1989.24719238281,257,177,2020-11-10T00:00:00
SE,Jönköping,8559,2353.966796875,190,111,2020-11-10T00:00:00
SE,Skåne,15475,1123.14538574219,321,146,2020-11-10T00:00:00
SE,Västra Götaland,31151,1804.93322753906,898,513,2020-11-10T00:00:00
SE,Stockholm,47685,2006.03173828125,2468,1011,2020-11-10T00:00:00
