country,nuts_3,cases,cases/100k pop.,deaths,intensive_care,datetime
SE,Gotland,35,58.6402168273926,1,3,2020-04-28T00:00:00
SE,Blekinge,64,40.0987434387207,2,3,2020-04-28T00:00:00
SE,Värmland,147,52.0512428283691,8,15,2020-04-28T00:00:00
SE,Kalmar,151,61.5206604003906,11,19,2020-04-28T00:00:00
SE,Västernorrland,220,89.6689147949219,36,21,2020-04-28T00:00:00
SE,Norrbotten,243,97.1638565063477,31,27,2020-04-28T00:00:00
SE,Kronoberg,270,134.015655517578,19,9,2020-04-28T00:00:00
SE,Jämtland Härjedalen,288,220.166656494141,11,8,2020-04-28T00:00:00
SE,Västerbotten,299,110.033264160156,14,24,2020-04-28T00:00:00
SE,Halland,341,102.142295837402,31,20,2020-04-28T00:00:00
SE,Gävleborg,534,185.815399169922,52,32,2020-04-28T00:00:00
SE,Dalarna,697,242.042465209961,83,39,2020-04-28T00:00:00
SE,Jönköping,712,195.820114135742,53,49,2020-04-28T00:00:00
SE,Skåne,713,51.7481498718262,68,61,2020-04-28T00:00:00
SE,Västmanland,723,262.103729248047,78,33,2020-04-28T00:00:00
SE,Uppsala,914,238.198867797852,86,67,2020-04-28T00:00:00
SE,Örebro,928,304.456939697266,58,52,2020-04-28T00:00:00
SE,Sörmland,1107,372.050811767578,158,88,2020-04-28T00:00:00
SE,Östergötland,1401,300.969940185547,92,70,2020-04-28T00:00:00
SE,Västra Götaland,2212,128.166427612305,176,186,2020-04-28T00:00:00
SE,Stockholm,7622,320.645355224609,1287,562,2020-04-28T00:00:00
