country,nuts_3,cases,cases/100k pop.,deaths,intensive_care,datetime
SE,Gotland,297,497.604125976563,6,6,2020-08-13T00:00:00
SE,Blekinge,565,353.996704101563,15,8,2020-08-13T00:00:00
SE,Kalmar,813,331.233764648438,62,31,2020-08-13T00:00:00
SE,Västerbotten,950,349.604034423828,31,34,2020-08-13T00:00:00
SE,Värmland,1123,397.643188476563,73,32,2020-08-13T00:00:00
SE,Jämtland Härjedalen,1160,886.782348632813,60,20,2020-08-13T00:00:00
SE,Kronoberg,1294,642.282409667969,104,23,2020-08-13T00:00:00
SE,Norrbotten,1639,655.356201171875,85,59,2020-08-13T00:00:00
SE,Västernorrland,1840,749.958251953125,132,51,2020-08-13T00:00:00
SE,Halland,1949,583.798645019531,79,38,2020-08-13T00:00:00
SE,Dalarna,2041,708.764221191406,174,67,2020-08-13T00:00:00
SE,Sörmland,2415,811.655578613281,253,133,2020-08-13T00:00:00
SE,Örebro,2601,853.332458496094,171,83,2020-08-13T00:00:00
SE,Västmanland,2708,981.710754394531,180,55,2020-08-13T00:00:00
SE,Gävleborg,3212,1117.67614746094,162,70,2020-08-13T00:00:00
SE,Östergötland,3653,784.756042480469,262,107,2020-08-13T00:00:00
SE,Uppsala,3661,954.098510742188,240,156,2020-08-13T00:00:00
SE,Skåne,4096,297.279693603516,278,118,2020-08-13T00:00:00
SE,Jönköping,4831,1328.66149902344,180,95,2020-08-13T00:00:00
SE,Västra Götaland,19427,1125.62805175781,844,442,2020-08-13T00:00:00
SE,Stockholm,24019,1010.44097900391,2392,913,2020-08-13T00:00:00
