country,nuts_3,cases,cases/100k pop.,deaths,intensive_care,datetime
SE,Gotland,6067,10118.298828125,54,35,2022-01-12T00:00:00
SE,Blekinge,17148,10770.0764160156,139,69,2022-01-12T00:00:00
SE,Jämtland Härjedalen,19798,15104.3930664063,130,80,2022-01-12T00:00:00
SE,Kronoberg,28523,14119.9560546875,333,134,2022-01-12T00:00:00
SE,Värmland,30871,10916.6140136719,233,146,2022-01-12T00:00:00
SE,Kalmar,32607,13260.7358398438,263,114,2022-01-12T00:00:00
SE,Västerbotten,32651,11968.4409179688,204,162,2022-01-12T00:00:00
SE,Norrbotten,33072,13243.1901855469,299,230,2022-01-12T00:00:00
SE,Västernorrland,33728,13777.6694335938,489,188,2022-01-12T00:00:00
SE,Sörmland,36442,12191.2922363281,492,411,2022-01-12T00:00:00
SE,Dalarna,39100,13587.8310546875,368,204,2022-01-12T00:00:00
SE,Västmanland,42538,15372.9399414063,391,139,2022-01-12T00:00:00
SE,Örebro,45363,14854.1020507813,361,237,2022-01-12T00:00:00
SE,Gävleborg,45661,15884.2260742188,576,263,2022-01-12T00:00:00
SE,Östergötland,53277,11415.5361328125,670,386,2022-01-12T00:00:00
SE,Jönköping,55580,15245.8818359375,575,371,2022-01-12T00:00:00
SE,Uppsala,55622,14378.576171875,559,432,2022-01-12T00:00:00
SE,Halland,59333,17652.8947753906,341,189,2022-01-12T00:00:00
SE,Skåne,223251,16111.2583007813,1870,723,2022-01-12T00:00:00
SE,Västra Götaland,262555,15159.1547851563,2514,1497,2022-01-12T00:00:00
SE,Stockholm,381610,15985.314453125,4621,2366,2022-01-12T00:00:00
