country,nuts_3,cases,cases/100k pop.,deaths,intensive_care,datetime
SE,Gotland,69,115.604995727539,5,5,2020-05-23T00:00:00
SE,Blekinge,142,88.9690856933594,4,3,2020-05-23T00:00:00
SE,Kalmar,275,112.040939331055,29,23,2020-05-23T00:00:00
SE,Norrbotten,359,143.546600341797,40,37,2020-05-23T00:00:00
SE,Värmland,395,139.865585327148,27,20,2020-05-23T00:00:00
SE,Västerbotten,458,168.545944213867,23,25,2020-05-23T00:00:00
SE,Västernorrland,559,227.840576171875,69,34,2020-05-23T00:00:00
SE,Jämtland Härjedalen,626,478.556671142578,25,14,2020-05-23T00:00:00
SE,Halland,647,193.800765991211,51,26,2020-05-23T00:00:00
SE,Kronoberg,716,355.3896484375,50,13,2020-05-23T00:00:00
SE,Gävleborg,1100,382.765808105469,95,43,2020-05-23T00:00:00
SE,Dalarna,1114,386.851226806641,129,55,2020-05-23T00:00:00
SE,Västmanland,1118,405.300079345703,126,42,2020-05-23T00:00:00
SE,Jönköping,1288,354.236389160156,121,65,2020-05-23T00:00:00
SE,Skåne,1469,106.617156982422,141,83,2020-05-23T00:00:00
SE,Sörmland,1563,525.307495117188,210,118,2020-05-23T00:00:00
SE,Örebro,1633,535.752380371094,119,69,2020-05-23T00:00:00
SE,Uppsala,1656,431.572540283203,153,110,2020-05-23T00:00:00
SE,Östergötland,1901,408.382476806641,165,94,2020-05-23T00:00:00
SE,Västra Götaland,5019,290.808013916016,474,299,2020-05-23T00:00:00
SE,Stockholm,11081,466.159973144531,1936,751,2020-05-23T00:00:00
