country,nuts_3,cases,cases/100k pop.,deaths,intensive_care,datetime
SE,Gotland,11752,19573.7578125,76,46,2022-09-07T00:00:00
SE,Blekinge,30455,19136.3122558594,178,85,2022-09-07T00:00:00
SE,Jämtland Härjedalen,34020,25948.0512695313,192,94,2022-09-07T00:00:00
SE,Norrbotten,50192,20101.7800292969,442,261,2022-09-07T00:00:00
SE,Kronoberg,50774,25120.9794921875,403,160,2022-09-07T00:00:00
SE,Västernorrland,55316,22605.1674804688,654,215,2022-09-07T00:00:00
SE,Västerbotten,58899,21576.3364257813,362,192,2022-09-07T00:00:00
SE,Kalmar,61588,25041.1518554688,369,133,2022-09-07T00:00:00
SE,Sörmland,66711,22301.1447753906,635,436,2022-09-07T00:00:00
SE,Värmland,67980,24034.6647949219,381,185,2022-09-07T00:00:00
SE,Dalarna,73732,25626.3740234375,520,250,2022-09-07T00:00:00
SE,Gävleborg,74444,25895.6342773438,732,317,2022-09-07T00:00:00
SE,Västmanland,77741,28075.1381835938,517,153,2022-09-07T00:00:00
SE,Jönköping,88507,24266.7314453125,720,411,2022-09-07T00:00:00
SE,Uppsala,92584,23895.201171875,708,460,2022-09-07T00:00:00
SE,Örebro,96797,31682.2319335938,513,273,2022-09-07T00:00:00
SE,Östergötland,97356,20851.1015625,856,436,2022-09-07T00:00:00
SE,Halland,107736,32026.5510253906,482,228,2022-09-07T00:00:00
SE,Skåne,344180,24815.3442382813,2515,810,2022-09-07T00:00:00
SE,Västra Götaland,441275,25463.3266601563,3261,1647,2022-09-07T00:00:00
SE,Stockholm,591509,24760.3935546875,5490,2613,2022-09-07T00:00:00
