country,nuts_3,cases,cases/100k pop.,deaths,intensive_care,datetime
SE,Gotland,60,100.526084899902,3,4,2020-05-07T00:00:00
SE,Blekinge,78,48.8703422546387,2,3,2020-05-07T00:00:00
SE,Kalmar,205,83.5214233398438,15,21,2020-05-07T00:00:00
SE,Värmland,250,88.5225219726563,17,19,2020-05-07T00:00:00
SE,Norrbotten,288,115.157157897949,36,31,2020-05-07T00:00:00
SE,Västernorrland,299,121.868209838867,47,26,2020-05-07T00:00:00
SE,Västerbotten,343,126.225456237793,17,24,2020-05-07T00:00:00
SE,Jämtland Härjedalen,406,310.373809814453,13,10,2020-05-07T00:00:00
SE,Kronoberg,414,205.490676879883,31,9,2020-05-07T00:00:00
SE,Halland,441,132.096038818359,40,26,2020-05-07T00:00:00
SE,Gävleborg,700,243.578231811523,73,39,2020-05-07T00:00:00
SE,Västmanland,865,313.581909179688,99,39,2020-05-07T00:00:00
SE,Dalarna,918,318.787628173828,107,47,2020-05-07T00:00:00
SE,Jönköping,919,252.7509765625,85,52,2020-05-07T00:00:00
SE,Skåne,962,69.8200836181641,88,70,2020-05-07T00:00:00
SE,Uppsala,1179,307.260894775391,119,94,2020-05-07T00:00:00
SE,Örebro,1225,401.896301269531,78,63,2020-05-07T00:00:00
SE,Sörmland,1372,461.114471435547,181,105,2020-05-07T00:00:00
SE,Östergötland,1555,334.053009033203,135,82,2020-05-07T00:00:00
SE,Västra Götaland,3117,180.603408813477,250,236,2020-05-07T00:00:00
SE,Stockholm,9027,379.75146484375,1604,645,2020-05-07T00:00:00
