country,nuts_3,cases,cases/100k pop.,deaths,intensive_care,datetime
SE,Gotland,2643,4428.17431640625,44,24,2021-02-10T00:00:00
SE,Jämtland Härjedalen,6212,4748.87255859375,100,45,2021-02-10T00:00:00
SE,Blekinge,7621,4774.88330078125,112,34,2021-02-10T00:00:00
SE,Värmland,8277,2930.8037109375,162,64,2021-02-10T00:00:00
SE,Kalmar,10326,4207.03515625,207,61,2021-02-10T00:00:00
SE,Norrbotten,10892,4355.1796875,210,113,2021-02-10T00:00:00
SE,Västerbotten,11805,4344.2900390625,123,75,2021-02-10T00:00:00
SE,Sörmland,12160,4086.84545898438,389,223,2021-02-10T00:00:00
SE,Kronoberg,12960,6432.75146484375,284,79,2021-02-10T00:00:00
SE,Dalarna,13874,4817.9296875,302,101,2021-02-10T00:00:00
SE,Västernorrland,13965,5691.9384765625,385,112,2021-02-10T00:00:00
SE,Örebro,16879,5537.638671875,284,135,2021-02-10T00:00:00
SE,Västmanland,17383,6301.7275390625,311,88,2021-02-10T00:00:00
SE,Gävleborg,19309,6718.931640625,480,149,2021-02-10T00:00:00
SE,Halland,20833,6240.26513671875,247,101,2021-02-10T00:00:00
SE,Östergötland,21039,4519.70458984375,526,217,2021-02-10T00:00:00
SE,Uppsala,22590,5887.21240234375,467,241,2021-02-10T00:00:00
SE,Jönköping,24045,6613.0546875,486,219,2021-02-10T00:00:00
SE,Skåne,103258,7494.2646484375,1473,452,2021-02-10T00:00:00
SE,Västra Götaland,104785,6071.39208984375,1967,921,2021-02-10T00:00:00
SE,Stockholm,143721,6046.11279296875,3811,1526,2021-02-10T00:00:00
