country,nuts_3,cases,cases/100k pop.,deaths,intensive_care,datetime
SE,Gotland,11429,19036.5341796875,71,38,2022-05-04T00:00:00
SE,Blekinge,29624,18613.8552246094,164,83,2022-05-04T00:00:00
SE,Jämtland Härjedalen,32769,24994.2172851563,174,92,2022-05-04T00:00:00
SE,Norrbotten,48807,19546.9226074219,404,255,2022-05-04T00:00:00
SE,Kronoberg,49440,24461.4423828125,383,149,2022-05-04T00:00:00
SE,Västernorrland,53515,21868.7260742188,599,205,2022-05-04T00:00:00
SE,Västerbotten,56537,20711.7426757813,322,189,2022-05-04T00:00:00
SE,Kalmar,60117,24443.2084960938,353,130,2022-05-04T00:00:00
SE,Sörmland,63735,21307.1604003906,586,431,2022-05-04T00:00:00
SE,Värmland,65365,23110.2624511719,346,167,2022-05-04T00:00:00
SE,Dalarna,69712,24228.9677734375,475,238,2022-05-04T00:00:00
SE,Gävleborg,73735,25649.0288085938,696,305,2022-05-04T00:00:00
SE,Västmanland,75757,27359.2573242188,483,152,2022-05-04T00:00:00
SE,Jönköping,86347,23674.9658203125,683,395,2022-05-04T00:00:00
SE,Uppsala,89521,23106.568359375,680,453,2022-05-04T00:00:00
SE,Örebro,92737,30353.8842773438,463,262,2022-05-04T00:00:00
SE,Östergötland,94949,20335.859375,813,418,2022-05-04T00:00:00
SE,Halland,104713,31128.8459472656,447,218,2022-05-04T00:00:00
SE,Skåne,337831,24358.3637695313,2375,778,2022-05-04T00:00:00
SE,Västra Götaland,433984,25042.9614257813,3069,1593,2022-05-04T00:00:00
SE,Stockholm,572466,23964.2763671875,5238,2542,2022-05-04T00:00:00
