country,nuts_3,cases,cases/100k pop.,deaths,intensive_care,datetime
SE,Gotland,288,482.525207519531,6,6,2020-08-11T00:00:00
SE,Blekinge,546,342.092407226563,15,8,2020-08-11T00:00:00
SE,Kalmar,797,324.714996337891,62,31,2020-08-11T00:00:00
SE,Västerbotten,925,340.403930664063,31,34,2020-08-11T00:00:00
SE,Värmland,1099,389.14501953125,73,32,2020-08-11T00:00:00
SE,Jämtland Härjedalen,1158,885.25341796875,60,20,2020-08-11T00:00:00
SE,Kronoberg,1241,615.975646972656,104,23,2020-08-11T00:00:00
SE,Norrbotten,1632,652.557250976563,85,58,2020-08-11T00:00:00
SE,Västernorrland,1824,743.436828613281,132,51,2020-08-11T00:00:00
SE,Halland,1925,576.609741210938,79,38,2020-08-11T00:00:00
SE,Dalarna,2029,704.597045898438,174,67,2020-08-11T00:00:00
SE,Sörmland,2411,810.311218261719,253,133,2020-08-11T00:00:00
SE,Örebro,2583,847.427062988281,171,83,2020-08-11T00:00:00
SE,Västmanland,2695,976.997924804688,180,55,2020-08-11T00:00:00
SE,Gävleborg,3189,1109.6728515625,162,71,2020-08-11T00:00:00
SE,Östergötland,3634,780.67431640625,262,107,2020-08-11T00:00:00
SE,Uppsala,3636,947.583190917969,239,156,2020-08-11T00:00:00
SE,Skåne,3984,289.150970458984,277,118,2020-08-11T00:00:00
SE,Jönköping,4807,1322.06079101563,180,95,2020-08-11T00:00:00
SE,Västra Götaland,19204,1112.70703125,842,440,2020-08-11T00:00:00
SE,Stockholm,23848,1003.24725341797,2387,911,2020-08-11T00:00:00
