country,nuts_3,cases,cases/100k pop.,deaths,intensive_care,datetime
SE,Gotland,416,696.980895996094,7,7,2020-10-28T00:00:00
SE,Blekinge,981,614.638549804688,18,9,2020-10-28T00:00:00
SE,Kalmar,1151,468.942260742188,64,31,2020-10-28T00:00:00
SE,Västerbotten,1338,492.389678955078,32,34,2020-10-28T00:00:00
SE,Värmland,1604,567.960510253906,75,35,2020-10-28T00:00:00
SE,Jämtland Härjedalen,1636,1250.6689453125,64,22,2020-10-28T00:00:00
SE,Västernorrland,2126,866.52783203125,137,51,2020-10-28T00:00:00
SE,Norrbotten,2154,861.279602050781,88,66,2020-10-28T00:00:00
SE,Kronoberg,2367,1174.87060546875,112,28,2020-10-28T00:00:00
SE,Sörmland,3011,1011.96478271484,255,133,2020-10-28T00:00:00
SE,Dalarna,3243,1126.17456054688,184,69,2020-10-28T00:00:00
SE,Halland,3351,1003.75018310547,89,46,2020-10-28T00:00:00
SE,Gävleborg,3776,1313.93054199219,170,76,2020-10-28T00:00:00
SE,Västmanland,3839,1391.7236328125,185,58,2020-10-28T00:00:00
SE,Örebro,4662,1529.50244140625,172,85,2020-10-28T00:00:00
SE,Östergötland,5552,1192.70886230469,251,110,2020-10-28T00:00:00
SE,Uppsala,5679,1480.01245117188,255,168,2020-10-28T00:00:00
SE,Jönköping,6545,1800.05993652344,185,104,2020-10-28T00:00:00
SE,Skåne,9512,690.362426757813,287,132,2020-10-28T00:00:00
SE,Västra Götaland,24154,1399.51708984375,875,475,2020-10-28T00:00:00
SE,Stockholm,34070,1433.2705078125,2429,959,2020-10-28T00:00:00
