country,nuts_3,cases,cases/100k pop.,deaths,intensive_care,datetime
SE,Gotland,11734,19543.8193359375,76,39,2022-08-24T00:00:00
SE,Blekinge,30360,19076.5847167969,172,85,2022-08-24T00:00:00
SE,Jämtland Härjedalen,33912,25865.7055664063,180,94,2022-08-24T00:00:00
SE,Norrbotten,50067,20051.7019042969,433,257,2022-08-24T00:00:00
SE,Kronoberg,50538,25004.2998046875,402,160,2022-08-24T00:00:00
SE,Västernorrland,55202,22558.5522460938,637,215,2022-08-24T00:00:00
SE,Västerbotten,58628,21477.1372070313,353,191,2022-08-24T00:00:00
SE,Kalmar,61383,24957.8217773438,368,133,2022-08-24T00:00:00
SE,Sörmland,66341,22177.5646972656,626,433,2022-08-24T00:00:00
SE,Värmland,67606,23902.4558105469,375,182,2022-08-24T00:00:00
SE,Dalarna,73032,25383.0439453125,511,246,2022-08-24T00:00:00
SE,Gävleborg,74360,25866.4174804688,725,315,2022-08-24T00:00:00
SE,Västmanland,77451,27970.4995117188,512,154,2022-08-24T00:00:00
SE,Jönköping,88149,24168.6513671875,713,408,2022-08-24T00:00:00
SE,Uppsala,92211,23799.1640625,707,456,2022-08-24T00:00:00
SE,Örebro,96280,31513.0795898438,509,270,2022-08-24T00:00:00
SE,Östergötland,96947,20763.55078125,847,435,2022-08-24T00:00:00
SE,Halland,107383,31921.7248535156,480,228,2022-08-24T00:00:00
SE,Skåne,343368,24756.8989257813,2490,808,2022-08-24T00:00:00
SE,Västra Götaland,440441,25415.2426757813,3239,1630,2022-08-24T00:00:00
SE,Stockholm,589030,24656.7548828125,5455,2589,2022-08-24T00:00:00
